username,item_shopid,item_itemid,item_name,item_description,parent_sku,item_images,item_price,item_stock,item_brand,item_shipping,item_cat,weight
king.my,20299986,562153995,EXO THE WAR SUHO dual-use Shoulder Bag Schoolbag backpack SJB016,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB016-EXO,"de8f18c5490c39e29a8997fd05708be6,98f15483d1358603248c2bc0dc0f4720,ed41a932cc771846ea37be599fe7024a,9babc3459594370ff84b578f4892f817,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153840,BTS Bangtan Boys V dual-use Shoulder Bag Schoolbag backpack SJB014,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#BTS #BangtanBoys #V #JENNIE #JUNGKOOK #JIMIN #SUGA #JHOPE #RapMonster #JIN #Schoolbag #bag #shoulderbag",SJB014-BTS,"fe85c1a5782bd66061e455b84b71e54e,030821c01464e2181c84e59853289df0,10aef1081c832ce322a6c5b1a0e7d559,0b08085911bd3e4486114beccb80cfd4,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153978,EXO THE WAR CHEN dual-use Shoulder Bag Schoolbag backpack SJB016,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB016-EXO,"c00612896d18e3fdfbbe7ff8db05120e,1de775608c0e83a20482c626bc6d30fc,ed41a932cc771846ea37be599fe7024a,9babc3459594370ff84b578f4892f817,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153835,BTS Bangtan Boys SUGA dual-use Shoulder Bag Schoolbag backpack SJB014,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#BTS #BangtanBoys #V #JENNIE #JUNGKOOK #JIMIN #SUGA #JHOPE #RapMonster #JIN #Schoolbag #bag #shoulderbag",SJB014-BTS,"115a3b2d9a319292d5ef95f0f2071f96,b0ffac5956acec39924a022e24f0ae18,10aef1081c832ce322a6c5b1a0e7d559,0b08085911bd3e4486114beccb80cfd4,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153984,EXO THE WAR KAI dual-use Shoulder Bag Schoolbag backpack SJB016,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB016-EXO,"9cc0a7a6d1213f1c5c134c42188a673a,dba23adc3a8c8dec6e86325db4580da1,ed41a932cc771846ea37be599fe7024a,9babc3459594370ff84b578f4892f817,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153907,EXO KRIS dual-use Shoulder Bag Schoolbag backpack SJB015,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB015-EXO,"367a55ea511c66d5d5241df26013a63f,5807f3374a4ed7e76e4212886943f326,8569fb4413e571a23ab91ecda7783836,c261b8b0efa8c5d4968bb904db741ba2,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153901,EXO SUHO dual-use Shoulder Bag Schoolbag backpack SJB015,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB015-EXO,"b82c2cc9b6e2dcf4bfe5ea43d9e33d97,0a94478b99138bbc297303cbd80fb896,8569fb4413e571a23ab91ecda7783836,c261b8b0efa8c5d4968bb904db741ba2,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153880,EXO BAEKHYUN dual-use Shoulder Bag Schoolbag backpack SJB015,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB015-EXO,"31516ff3788b1c80b386ded015306944,e8ba979c9208996e7cef9dbdcf683f10,8569fb4413e571a23ab91ecda7783836,912e57d2a646fcc75d5c252444bc8ab5,c261b8b0efa8c5d4968bb904db741ba2",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153963,EXO THE WAR BAEKHYUN dual-use Shoulder Bag Schoolbag backpack SJB016,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB016-EXO,"fa19aa2195437bce3e1ecc8145a01008,bf2a3e4c03f3171b193baf0526d15cea,9babc3459594370ff84b578f4892f817,ed41a932cc771846ea37be599fe7024a,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153985,EXO THE WAR SEHUN dual-use Shoulder Bag Schoolbag backpack SJB016,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB016-EXO,"5a7692967709c5a9e4c471128051acf1,a10172e8fad826102ee80bd8360b58f2,9babc3459594370ff84b578f4892f817,ed41a932cc771846ea37be599fe7024a,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153918,EXO TAO dual-use Shoulder Bag Schoolbag backpack SJB015,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB015-EXO,"4a6570f8d46d31184270b0c7ab7a0697,96a87bfd6ce72567e72c7d4d0838b9ac,8569fb4413e571a23ab91ecda7783836,c261b8b0efa8c5d4968bb904db741ba2,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153830,BTS Bangtan Boys JIMIN dual-use Shoulder Bag Schoolbag backpack SJB014,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#BTS #BangtanBoys #V #JENNIE #JUNGKOOK #JIMIN #SUGA #JHOPE #RapMonster #JIN #Schoolbag #bag #shoulderbag",SJB014-BTS,"709d79fb313574d04b70c418efbe305b,bb03f06e91298e2a827847ba18c42e4d,10aef1081c832ce322a6c5b1a0e7d559,0b08085911bd3e4486114beccb80cfd4,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153900,EXO SEHUN dual-use Shoulder Bag Schoolbag backpack SJB015,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB015-EXO,"b3fa6ebeb5b020a84378a096e34d44c4,d1a3648ff26fea97d2889db1f59760ce,8569fb4413e571a23ab91ecda7783836,912e57d2a646fcc75d5c252444bc8ab5,c261b8b0efa8c5d4968bb904db741ba2",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153881,EXO CHANYEOL dual-use Shoulder Bag Schoolbag backpack SJB015,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB015-EXO,"2315fd4ec8fa340ba6066b58bda95009,608bd03265946555c3b88d7a7699efa7,8569fb4413e571a23ab91ecda7783836,c261b8b0efa8c5d4968bb904db741ba2,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153829,BTS Bangtan Boys JIN dual-use Shoulder Bag Schoolbag backpack SJB014,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#BTS #BangtanBoys #V #JENNIE #JUNGKOOK #JIMIN #SUGA #JHOPE #RapMonster #JIN #Schoolbag #bag #shoulderbag",SJB014-BTS,"29baabfe86d95ddbffd815dccedc6b1c,e1e3d8044c45ba5da194bf71349aee87,10aef1081c832ce322a6c5b1a0e7d559,0b08085911bd3e4486114beccb80cfd4,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153982,EXO THE WAR D.O. dual-use Shoulder Bag Schoolbag backpack SJB016,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB016-EXO,"0fd7eced30d296a187bbb9aea53c6e8e,8ef917067c6862a8be3d4ede0f438b98,ed41a932cc771846ea37be599fe7024a,9babc3459594370ff84b578f4892f817,912e57d2a646fcc75d5c252444bc8ab5",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,562153905,EXO XIUMIN dual-use Shoulder Bag Schoolbag backpack SJB015,"Buyer Tips:
1:All the products are in stock, Shipment within 3 days, welcome to shopping.
2:Our company specializes in producing and selling kpop star related products, welcome to all Kpop fans to consult and purchase.
3:If you are a wholesaler, we will be based on your purchase to give you 10% -50% discount, please contact me in detail.
4:Some products of our store support customization.
#EXO #BAEKHYUN #CHANYEOL #SEHUN #D.O. #LAY #XIUMIN #CHEN #SUHO #KAI #Bag #Handbag #Shoulderbag",SJB015-EXO,"1cd9caa7ab461495283fe787221d6de9,cd56b619005f74009ae404b04b72d39e,8569fb4413e571a23ab91ecda7783836,912e57d2a646fcc75d5c252444bc8ab5,c261b8b0efa8c5d4968bb904db741ba2",82.5,2000,0,5,"[{""catid"": [18, 643, 6743]}]",0.5
king.my,20299986,227613862,BTS Album bruklin logo Hoodies Sweatshirts,"This product is Korean star peripheral products, if the product is stated in stock, shipping time is 3-5 days, if the product is pre-order, need to wait 7-15 days. Please note the title prompt. Buyer notice:11: Please select the members of the next single瑰㈔瑰㈔瑰㈔????璀㈔璀㈔璀㈔璀㈔????涔㈔涔㈔涔㈔璌㈔????璌㈔璌㈔璌㈔涔㈔????瓄㈔璬㈔璬㈔浠㈔??	?犠㈔狀㈔浠㈔浠㈔????犠㈔狀㈔浠㈔浠㈔??#?瓜㈔瓜㈔瓜㈔瓜㈔????涔㈔涔㈔涔㈔涔㈔??&?甀㈔甀㈔甀㈔甀㈔????甐㈔甐㈔甐㈔甐㈔???甜㈔甜㈔甜㈔甜㈔????甼㈔甼㈔甼㈔甼㈔????界㈔界㈔界㈔界㈔????畘㈔畘㈔畘㈔畘㈔????疈㈔疈㈔疈㈔疈㈔??'?畨㈔畨㈔畨㈔畨㈔??'?疰㈔疰㈔疰㈔疰㈔????痌㈔痌㈔痌㈔痌㈔??""?痜㈔痜㈔痜㈔痜㈔????甬㈔甬㈔甬㈔痸㈔????痸㈔痸㈔痸㈔甬㈔????瘈㈔瘈㈔瘈㈔瘈㈔????瘜㈔瘜㈔瘜㈔瘜㈔????瘨㈔瘨㈔瘨㈔瘨㈔????癔㈔癔㈔癔㈔癔㈔??%?皐㈔發㈔皐㈔發㈔??%?發㈔皐㈔發㈔皐㈔????皤㈔皤㈔皤㈔皤㈔????浠㈔浠㈔浠㈔浠㈔????犠㈔狀㈔狌㈔犠㈔????皸㈔皸㈔皸㈔皸㈔Þ???㈙㈙㈙㈙????킴߽타߽큰߽ቪسᘢ⎛ኇؼᙅ⏒ኣنᙧ␉ዀِᚉ⑁ዝٙᚬ⑸ዺ٣ᛎ⒯጖٭ᛰⓦጳٶᜓ┞ፐڀ᜵╕፬ڊ᝗▌ᎉړ᝺◃Ꭶڝវ◻Ꮓڧើ☲Ꮯڰ១♩ᏼں᠃⚠ᐙۄᠥ⛗ᐶۍᡈ✏ᑒۗᡪ❆ᑯۡᢌ❽ᒌ۪᢯➴ᒩ۴ᣑ⟬ᓅ۾ᣳ⠣ᓢ܇ᤖ⡚ᓿܑᤸ⢑ᔜܛᥚ⣉ᔸܤ᥽⤀ᕕܮᦟ⤷ᕲܸᧂ⥮ᖏ݂᧤⦦ᖫ݋ᨆ⧝ᗈݕᨩ⨔ᗥݟᩋ⩋ᘂݨᩭ⪃ᘞݲ᪐⪺ᘻݼ᪲⫱ᙘޅ᫔⬨ᙵޏ᫷⭠ᚑޙᬙ⮗ᚮޢᬻ⯎ᛋެ᭞Ⰵᛨ޶ᮀⰽᜄ޿ᮢⱴᜡ߉ᯅⲫ᜾ߓᯧⳢ᝚ߜᰉⴙ᝷ߦᰬⵑប߰ᱎⶈឱ߹ᱰ⶿៍ࠃᲓⷶ៪ࠍᲵ⸮᠇᳗ࠖ⹥ᠤࠠᳺ⺜ᡀࠪᴜ",BTS-WT-11,"67169e98fbe1ef1d10583c56172f9f3e,f7a64845628d3316af9512a2f3d60ee9,8f75153053b10b946428f583fe8bcdd5,c859349b5ddad655d004050cadd51ede,a6d9ca91d83cdfa4f86a22ad793969fa",80.0,1000,0,5,"[{""catid"": [16, 2262, 6572]}]",0.45
king.my,20299986,227613847,BTS Bangtan Boys 7 Member Album Denim Jacket Coat Outwear,"This product is Korean star peripheral products, if the product is stated in stock, shipping time is 3-5 days, if the product is pre-order, need to wait 7-15 days. Please note the title prompt. Buyer notice: 1: Please select the members of the next single and label the required color and size (size table see the product master or consult me) 2: After the order, please go to pick up, offenders touch the black and alarm Dealt with. 3: I am a fan of kpop, the company specializes in kpop star peripheral products purchasing and production, in South Korea have professionals to purchase, affordable, welcomed the majority of fans to come to the exchange and purchase. 4: If you are a wholesaler, the shop according to your purchase to give 10% -30% of the concessions, please contact me in detail. 5: OUR some products to support custom, please contact me in detail.",BTS-WT-01,"785010d3b85d8e99bb384b7deb6112b7,d6494822152719d7b3ee279b77b130f8,d1bedd6d6928772f7ee1df65a5cf1adc,b9909fd46bf5ed69b9dba7274b35bd03,8e34cbe9b226a5fc3ef38e47a38e9efe,a6d9ca91d83cdfa4f86a22ad793969fa",80.0,699,0,5,"[{""catid"": [16, 2262, 6572]}]",0.45
