Product ID,Hash Value
527987936,"['ffc1c383c1c1f1ff', 'ff91898181c3f1ff', 'ff89898181c3d3ff', 'ff818181c1c1e9ff', 'ff93898181c3d1ff', 'ff838181c9f1f1ff']"
527987934,"['ff7e4afe7e0830ff', 'ffa180818181bdff', 'fff180a1a301b1ff', 'ffc100bf0181cdff', 'ffc3838383c383f7', 'ff8100a18501bdff', 'fffd81818100b5ff', 'ffb100878f008fff', 'fff180892d01b5ff']"
527987933,['ff839383838381ff']
227613848,"['fff5e18180200000', 'fff5e18180200000', 'fff5e18180200000', 'ffff00001200ffff', 'fffff9c08080ffff', 'fff5e18180200000']"
227613849,"['ff040467260466ff', 'ff040467260467ff', 'ff040467260467ff', 'ff040467260467ff', 'ffb9909090b0b0f6', 'f9f1e3e383878999']"
527987897,['ffc1818181e7e7ff']
527987959,['ffff01000000ffff']
527987892,['003c3c3c383c2c00']
527987930,['f793c183818381ff']
527987951,['ffff00810101ffff']
227613847,"['e7c3c3c381c3c3e7', 'fffc00000000cfff', 'ffff00001200ffff', 'e7c7c38383c3c3c7', 'e7c7c38383c3c3c7', 'e7c7c38383c3c3c7']"
465396963,['f733b3637dc881f5']
465396966,['d753f0c5c9e3e7e7']
465396964,['f7e080b5e7c1cfdf']
465396969,['c7c3f3f3ff046505']
615789354,"['f0e0f072cbaaf3f7', 'f70380d30fbfca6b', 'f0b002c19f93bef8', 'f0d0e0918bb0b8ff', '77612333cd6904f7', 'f7e3c2833fb183ca', 'c3c2e0303b539bbb', 'f0f080108b2fffe7']"
465397006,['f0f000d0fff7fffc']
465396946,"['f7c0f0d189d38dc5', 'e040f0b79d8da3f6']"
465397003,"['f0b0b0d0dffc99fb', 'f0c0f09093efa5fd', 'ffc3c3cba18181ff', 'd79100d5dd49aca7', 'f7e050c0ffe683a7', '70023034d97e7fbf']"
442989207,"['ffffe7000700ffff', 'ffffe181010000ff']"
465397000,"['f30033b7fff6f6db', '6741d2c38f65a5b6', 'f0b071c3bfbd999f', 'cb8b8bcb090086de', 'f33142771ddfb9b9', 'b721731339ecbff9']"
465397008,['f0a0b0f0e9db37bf']
443161141,"['ffc381c3c3c3c3ff', 'e700ffffe0a1019f', 'ffcf83c3c7dbc3ff']"
527987942,['ffff0000ffffffff']
527987943,"['f0f8fe7c7d04031f', 'ffff818b0000ffff', 'f0fff8017181013f', 'ffff81c30100fdff']"
527987941,['ffff01010100ffff']
465396975,"['e12030f47ff8fbbb', 'f7a03090dfa1adff']"
465396977,['e7d2e0931b8f9363']
465396971,['f71161c7cfa0bdfd']
465396973,"['d7116353f9fec0fd', 'f791e0a10f84afef']"
465397012,"['e7c040d1dd6b2737', '9590c0a56f7be5ed']"
465397016,['c72133371d8c8dce']
442989222,"['ffffe7000700ffff', 'fffff181810000ff']"
442989211,"['ffffe7000700ffff', 'ffffe181010000ff']"
442989216,"['ffffe7000700ffff', 'fffff181010000ff']"
465396907,"['e78000809df9e3ff', 'f7e3c2833fb183ca', 'f7f37173bbac010d', 'b30193d71d8b2777', 'b7a0c1b0bd1fe4e7']"
227613870,"['e7e7c3c3818180c3', 'f7fbf9e1c0c1c0c2', 'ffff00001200ffff', 'ffffe7c0800000ff', 'ffffc7c7c383c3ff']"
562153733,"['870707838383870f', 'ffffbf0f0210363f', 'cfe7e783c3c383cf', 'e4e7e783b981019b', 'ffe97cfcfc98c0f1', '7f670480819b99b9', 'e7ff7f261e1e1e07', 'f2feffffbf3d8183']"
527987873,['0000d7f5d595d5ff']
227613874,"['ffc3c3c3818181ff', 'f0949ef3f090fff8', 'f7c3c1c1818181cb', 'ffc3c3c3818181ff', 'f7e7c3c3c39b81ff', 'f7ffe3e3e3ffffff', 'ffff00001200ffff', 'c3c3999999818181']"
527987970,['ffff00000000ffff']
527987975,['ffff00002000ffff']
527987974,['ffff80010100ffff']
574104948,"['c78783c3e73f0fbf', 'ffef83830381e1ff', 'ffef830303c1f3ff', 'ff87830383c1e7ff']"
442989228,"['ffffe181010000ff', 'ffffe7000700ffff']"
527987878,['ff91918585a5ffff']
527987879,['ff007e7e7e7e7e00']
465396905,"['9710e0510f25a5ff', '77612333cd6904f7', 'f390f2f37b6ae4ed', '6100a3f7bfd5cfcf']"
465396904,"['e383a0f26fc1cd9b', 'f70380d30fbfca6b', '77730397ddd0e9bd', 'f74420b059bfc9c7', 'f7e10091eb9d13db', 'f0f0f2d79f90d1f9']"
442989221,"['ffffe7000700ffff', 'fffff181810000ff']"
465396906,"['f730c0f0f93727ee', 'f0d0e0918bb0b8ff', 'e420e0f0efc353f7', 'f7b32171e9c84474']"
527987872,['00121a386e587e7e']
465396908,"['f0e0f072cbaaf3f7', 'f19010911de1fcfe', 'f0a1a0f0bf9c8dff', 'e0f0b073fb97c5ff', 'f1c090f1bfbdacff', 'e70141119fa385ef', 'c3818183879981db', 'f73361b73fe9791f', 'f7b380c3cfe581b4']"
527987871,"['e7c7818181c3ffff', 'e7e7c18981c3ffff', 'e18080c0c100ffff']"
527987876,['fff79494949494ff']
527987877,['00ffd5d5d1d1d1ff']
527987874,['00ff8989a98383ff']
527987875,['00fdc1c1d1c1c1ff']
465396989,"['ffff898d8989ffff', 'f380b0f1bb8c85e7', '871373d3bf982465']"
465396988,['f7f3f3b71f000009']
527987964,"['ffff00018080ffff', 'ffff01000101ffff', 'ffff00008080ffff', 'ffff01000100ffff']"
227621610,"['301011ffdf9f9f8f', 'ffc381c3c3c3c3ff', 'fff3e181838383ff', 'ffff00001200ffff', 'fffbe5858b83cfff', 'ffffe3c3c3f7ffff']"
227621611,"['ffff00001200ffff', 'ff83810171f0f1f1', 'ffffd012079fffff', 'ffffd00207dfffff', 'fff3e180818181ff']"
527987968,"['fef980000000ffff', 'f8f981818181ffff', 'f9f981808100ffff', 'f8f981008080ffff']"
442989231,"['ffffe7000700ffff', 'fffff181010000ff']"
442989232,"['ffffe7000700ffff', 'fffff181810000bf']"
527987952,['ff812181c1c1e1ff']
442989237,"['ffffe7000700ffff', 'fffff181010000ff']"
465396910,"['f5f112d4798682e7', 'f1a0e090affefafd', 'e7a1a0b1dbd9cdef', 'f7d0f0918fbdf7c1', '7733f0d01bbf873f', 'f0f080108b2fffe7']"
465396911,"['d0501010fbf7cfbf', 'f7c080802dd1d8fe', 'c3c2e0303b539bbb', 'b327e3731b1b1393']"
465396916,"['f57020d17b84e0aa', 'e7a3c291bdf627ff', 'e400e0f0dd8d8d08', 'a3a14353d9e9b2ba', 'f5f010b4ed89a1ff', '272372570f6c4a4b']"
465396917,"['e590b4f4ed525dcd', 'e50080010f1fdefe']"
465396914,"['f0b002c19f93bef8', '70103090af7fb5bd', 'f380f0e53f01afff', '737360641f09e6e6', 'f7a0e0707ba1b2ff', 'b7b2b3230f01c4ef']"
465396998,"['f720e0733b3357d6', 'f7a080a0efbcc1ef']"
465396999,"['f0b23074ff83e2da', 'f731704203d3fbbe', 'f7d330b09d02efcf', 'f430e090d9f4b4f7', 'ffc3c3c33d8580ff']"
465396993,['f0a040d0fdf0f3e3']
465396996,['b6809090bd3de9ef']
465396997,['9090c0e0ff858bff']
465396994,"['d7c301f37b07961c', 'e0f0a0f0fd818be7', 'ffff8f898989ffff']"
465396995,"['e1b090f0fb2355fb', 'f2f2e0b07de083ff']"
527987911,"['ffff0101800101ff', 'dbc3c3c3c3c7c3f7', 'fbc3c3c3c3c3c3ff']"
527987910,['bdf0c0d0c0f3f3f3']
527987913,"['fffff1f1f1ffffff', 'fffff1f1f1ffffff', 'fffff1f1f1ffffff', 'fffff1f1f1ffffff', 'fffff1f1f1ffffff', 'ffc3c3c3ffefffff', 'fbfff1d1f9ffffff', 'fffff1f1f1ffffff', 'e3819d8585fb81db']"
527987912,['ffff0000ffffffff']
527987915,"['ff000001141480ff', 'ff8181ff0100b1ff', 'ff8381dfc100b3ff', 'ffc181df8100f5ff', 'ff8181ff0101a7ff', 'ff8181ff0100fdff', 'ff81c1ff0101ffff', 'ffc1c1fd8101f9ff']"
527987917,"['ffff8981818fffff', 'ffff8b81818fffff', 'ffff8b81818fffff', 'ffff00000005ffff', 'ffff8b81818bffff']"
527987916,"['ffffc18181d5ffff', 'ffffc18181d5ffff', 'ffffc18181d3ffff', 'ffff000000c9ffff', 'ffffc18181d9ffff']"
442960058,"['ffffe7000700ffff', 'fffbf181818001ff', 'fffbf181810000ff', 'fffff181810101ff']"
465396927,['a19131f39f089eff']
465396925,['d090d0f17ffa4f37']
465396920,"['f7f76467af0e0c9e', 'e72100c0dd0f9fff']"
465396928,['e480f2f71f879611']
227697413,"['ff0066660000e3ff', 'ff8000260000e7ff', 'ff0c00232200e7ff', 'ff0066260000ffff', 'fffe020fe0f00af9', 'ffcc00000200f7ff', 'ff0000160000ffff', 'fffcc0c88682faff', 'ffc801930000e7ff']"
562187288,"['ffe7c3c3c3c3c7ff', 'ffe7c3c3c3c3c3c3', 'efe7c383838383c3', 'ffd99999f5e4e0e0', '8000109bffd999b9', 'ffe7c3c3c3c3c3c3', 'efe7c3c3c383c3c3']"
227613871,"['c1fbf3c1c1c78181', 'ffffe3818101838f', 'fff9ffc3000088f0']"
527987903,['ff838183918181ff']
527987900,"['ff0100012001ffff', 'f7c7c18181c3f7ff', 'e7c3818181e3e7ff']"
465397004,['f3c343b33bb70c0b']
527987907,"['ffff00818100d1ff', 'ffff010100000dff', 'ffb78180018185ff', 'ffff8181818189ff']"
465396930,"['f5e0f0f1f3f02287', 'f1d060e0cf6666f7']"
527987908,"['ff878181010181ff', 'ffff8181810100ff']"
527987909,"['fff1f1f1f1f1f9ff', 'fff1f1f1f1ffffff', 'fffdf1f1f1f0f7ff', 'fff1f1f1f1f1f1ff', 'fff1f5f1f9f9f9ff', 'fff1f1f1f1f1f9ff', 'fff1f1f1f1fbffff', 'ffe7e70000ffffff', 'fff1f1f1f1f1f1ff']"
465396936,"['7761e0e0ff6dc89e', 'c7c3c0d59f0e86ef']"
465396937,"['636243117fa6baf8', 'f4909083ab1137ff', 'f35122b3df301a9a']"
