Product ID,Hash Value
36619046,"['ff0001ff9888888f', 'ffa5ff2020009e5c', '3103679f919199ff', '1f1f0f0ff9d098dc', 'ffffeb810000ffff', '3fffffffcf000000', 'fff9dbc3c3c383c3', 'fff9dbc3c3c383c3', 'ffa5ef4004bffcc0']"
26212312,"['e7c3c3e7ffff9900', 'ffcf83019dcbffff', 'ffff0f0383c7ffff', 'ffffc3b981c1ffff', '00210703f3f30f1f', 'e7c3c7c7cfff9b81', 'e7c3c3c3e7ff8100']"
36618998,"['ffffff430001c1f3', 'ffffc1800101f1ff', 'ffffc180010fffff', 'ffff8301f9fdffff', 'ffffc3810000ffff', '0100000000071f7f', 'ffff838100feffff', 'ffe383839de1ffff', 'ffffc3010081ffff']"
36619041,"['a3a1000004ffffff', '20f8f92002064cd0', 'c00003001e7f4f00', 'fffff3c180f1ffff', 'ffff03030689ffff', 'fffffd8007cfffff', 'ffcf0f070116ffff', 'ffffdf83f1f1f1ff']"
36619040,"['ffe7e7e3c3c3c7ef', 'ffc7c38181c7e7ef', 'e3c1c3c7cfe7efef', '9f1f0f810000f9ff', 'ffc1c1c787e7e7ff', 'ffe180c78fcfefff']"
45855171,"['3484fcf030ec2000', 'ffff80c080f3f1fb', 'dfcfcfc7e3e7e7ff', 'fffff9e1839fffff', '81c0d0dbdfffffff', 'ff1f01c0e0e3ffff', 'fffff08087efffff']"
21048264,"['e0c0d9bfbfff3f07', 'ffe38f8d81c1a389', 'ffff00000004ffff', '6f7efcf1f0f0d0fc', 'c0fcfcc486cbd3ff', '0000007fffffffff', 'ffc3c383c3c3c3fb', 'ffc3c1c1c3c3c3ff', 'f98f8f0d4d1f90fe']"
43407552,"['635eddda0f0bab9f', 'f0f0f0f8080d0707', '0f023cfffce3f7e7', '00187c7c2e3e0c00', 'ffcb83a393f3e3fc', 'fff7c3c19993e7ff']"
45855175,"['1703a1a7074fe7ef', 'fbe5c1c286c7e7f7', 'c399999999999983', 'ffffe1002187cfff', 'ffcf03188ce3f7ff']"
58963653,"['ffffffff00080868', '0000010181c1bfff', 'fffff8c1c1c1ffff', 'fffcc1e1f98787ef', 'fffff3f0e3c3c7ff', 'fffff9e0e387cfff', 'fffffcc1c1c1ffff', 'ffe7c3000a49efff']"
58963651,"['e0e4f8c0c0c0f8f8', 'e7e7e7c3e77f3f3c', 'f7e7c3ffc3c3c3e3', 'fff7810080cbffff', 'ffefc1800183f7ff', 'dfe7838181c1c3ef', 'ffffc3818181c3ff', 'ffe3c18181c1dfff', 'd898f9f3f0f0f0f0']"
23782177,"['5f7f3f3f1f1d0d9f', 'fffffcf1871f7fff', '7f3f1f8fe3f1f0f8', 'e7e7ffe7e7e7e7e7', '7f3f8fc7f1f9fdff']"
58963659,"['f3773781008b8b9f', 'f3f777a18187c0e0', 'f9fcf6e6be828e87', '000c0effff686000', '183c3c3c3c243c3c', '00383c3c3c3c3c18', '18383c3c3c3c3c3c', '0060f8fe7e1c0400']"
80225682,"['fbf3c3c3c3c3e3e3', 'ffef870181e3ffff', 'ffc3c3c3c3c3c3ff', 'ffc7c3e3e3c3e7ff', 'ffc7c7c7c7c7e7ff', '0f0301030f1fffff']"
80221119,"['ff9f818181c1ffff', 'ffdf878181e1f3ff', 'ffff01010181ffff', 'fffff9830383c1c0', 'fff7e3e1c0808080', 'ff9f8381c1f1f7ff', 'ffff80808081ffff']"
45855288,"['00000535337bff3f', 'ffffc30000f3ffff', 'ff8f03399cc0e3ff', 'ffe1843d3183cfff', 'ff8713398cc0fbff']"
77125914,"['7f9f878178c3c7e6', 'fcfc20c38138f9f3', '02181c1ec6c6dafa', 'fff0f6fffbc90507', '030000c9ffffccef', 'fffdc181b3f7f7ff', 'e7c38199c3e7e7e7', 'fffff9818783c7ff', 'ffff838381f1f9ff']"
77125913,"['fdf0f3e193139bff', 'ff9f9ff7928393ff', 'ffbfe3838181ffff', 'ffdf8f81c1c1ffff', 'ff8f8f9bf1c1e1ff']"
78605646,"['ffe3c1c18183cbff', 'ffe78381c1e1f7ff', 'ff838181818181ff', 'ffe383c181c1c7ff', 'ffc1c1c1838383ff', 'ffffc38381c1e7ff']"
126728016,"['db8985ebfffe5400', 'ffc381818381ffff', 'ffff81818081e7ff', '9bf4e3c0431fc9cd', '2707190019516f7f', 'ffccc19181ffffff', 'c383c3c3c38787cb']"
45855282,"['7d10207078f9ff7f', '8fffff983c1c3020', 'ffffe38181c3ffff', 'fffff3f18103ffff', 'ffffc18121e3fbff', 'ffffefc0c1871f3f']"
78600438,"['fdf0c381c0e3f1ff', 'ffe7e38081c1e3ff', 'ffce8880ceecf9ff', 'ff7e1466663c81e7', 'cfcfc7c7e3e3f3f1', 'cfd3d9dccac6f3ff', 'df9fcfc3e1f0f8ff', 'ffffc7641085ffff', 'ffcfc7c184c7ffff']"
126728544,"['ffe3dfebc3efc3c3', 'ffdff57fff9191ff', 'ffc3c3c3e3af87ff', 'ffeb9fbbdfc3c3e7', 'ffc7d3efdbc3c3e7']"
18272621,"['fbf7f1fbf3220000', 'fff3f301e1c1e1ff', 'ffff81000101ffff', '4b4f8f9efccc0c0e', 'ffe7e183bbffffff', 'ffff81818181ffff', 'fffff9f180f7ffff', 'fff7c38181c3efff', 'ffff180081838fff']"
18272623,"['e0f8fd9383c7ffff', 'e0f9dfdbc3c7f7ff', '78fefff7c783838f', '7f0f17170107dfff', 'f87effffc7c3c707', 'e0fe7f170f8fc7ff', 'c0f8fccb83c3ffff', 'ffffffc7c3c3c3d3', 'ffffdfe3c3c3c3c3']"
80264691,"['ff8381018189c3ff', 'e782814000c3e7ff', '0000080407bfffff', 'e7e7c3e7e7d9081c', 'c0e0e4c040007fff']"
80264650,"['fefffeee70300000', '00600000003c7eff', 'fefffeee70300000', '00600000003c7eff', '0030767efe7e0000']"
85044810,"['e0e4e4ab2aa4e4e2', 'f7c3c3c3898783ff', 'f7c3e3e3e0e0c7ff', 'cff3f7c3c0c88fdf', 'f3f1f3f1f073e7ff', 'f9f9faf1f0b6e76f']"
140580732,"['ffe308988081ddef', 'ffc7819c80e0c3c6', 'f8dcffc38080e0f8', 'fd1910c7e71898ff', 'ffe3c1190780e7ff']"
117811256,"['fbfb9f99908890f0', 'fbf3f1f1b1ff2525', 'ffffb490b00000ff', 'ffe7e7c3c3c3c3c7', 'efe7e7c3c3c3c3e7', 'e7e7e7c3c3c3c3e7', 'ffffc3c3c3c3c3e7', '00088cdeffedcce0']"
85044814,"['7ffb8000a2eae6f8', '292b6f6f0f0f2d3c', 'ffe1e181e381e7ff', 'ffc181c1ffc781ff', 'dfe3e0e039c7e3ff']"
52227016,"['1f0f1f3f60c7c3e3', 'ffff810084e3fbff', 'fff8c08f8181ffff', 'fffff0e181039fff', 'ffff9f0701e3ffff', 'ffd3c3c3c1e1ffff', 'fffff0e0c1031fff']"
77929720,"['ffff99c9c8c9ffff', 'fcffe7c38387cfff', 'ffffff0000fffefc', 'ffffff0301010101', 'ffffe1e1c103ffff', 'ffffc7c1c3c3ffff']"
52292164,"['83838280f8d9ffff', 'ff8181818181a1ff', 'e7c3c3c3c3c3c3fb', 'ffefc30181e3f7ff', 'f8c0c08080c0e3ff', 'c303070701030f3f', 'c0c0c0e0e0f0fcfe', 'e7c3c3c3c3c3c3c3']"
52221857,"['1d1d343735373737', 'ede3910303cfffff', 'ffbf8fcff9f9ffff', 'fffff3c3c3e3e1e0', 'e7e7e7e7e7e7c3e7', 'ff81ffff818181ff']"
79052375,"['ffdf9f81818387ff', 'ffff8380c1c3e7ff', 'ffffe1c1838fdfff', '20181884aec0c3ff', 'e7c7c3c3c3c3c3ff', 'c3c3c3c3c3c3c3c3']"
80264120,"['0000002008ffffff', 'ffffcb8161058fff', 'e7cfcf1370f8ffff', 'ff8f333b81e1fbfc', 'ffc3897d10f8ffff', 'ff87037b83c3f3fc']"
52292169,"['47bf33f3f109eda5', '22222301fdfff1f0', '0e06012ffdfef1f0', '3f0f58f8b663130f', 'fdbfffe1810001ff', '0f3fe7ffffcfc0e7', '7f0f4ee0e3f1f9fc', 'ffffdbfbdf8181ff', 'bf31b1b1b3ff24a4']"
78599879,"['07090919fbfbffff', 'fcfc1191c9e3f3ff', 'ff15809f8000ffff', 'f879ffefe0988f9f', 'e7e7ffe7e7e7e7e7', 'e7e7e7e7e7e7e7e7', '07094919ffdf83c3', '1f3b7bdfbf307020']"
21048311,"['ffff9f8fb3342000', 'e7e7e7e7e7e7e7e7', '0060e1ff63606060', 'e07c1e2efcece4e5', '1f1f30363e6e66c2', 'ffd58000808181ff', 'e7870f03b7b4b4b5', 'f7e3c3c3e3e3c3e7', 'f7e3c3c3c3c3c3e7']"
77928920,"['ffffcfc4c00000ff', 'fff6e0c080c5ff87', 'ffe7e3c3878300c0', 'b8fcc6c38303e7ff', 'fcd8888683c7ffff', 'efe7e7e7c3c3e7f7', 'fff1e1c3030783e3', 'ff99db1f19d9d9df', 'ffbe9ec1c1e73c83']"
126727675,"['fd0000f9ff808fff', 'fdf9f3e78787cfff', 'fdc1fb8183bf8383', 'fbe1f1e1c3c79f1f', '9b9b9391911fbfff']"
77928926,"['7f1f1f1f00003010', 'f0f8f8f04060e000', 'ffff3f0fc3f0fcff', 'ffff3f07c0dcffff', '3f1fcfe7f3f9fcff', '3f9fcfe7f3f9f8fc', 'f3e7cfcf9f9fcff0', 'ffe7897ebe98c1ff']"
119107523,"['f9f9f9f0f2e3efe0', 'bd3d3fb8f0f8f8f8', 'e7c7c3c3c3c3c3c3', 'e7c3c3c3c3c3c3e3', 'ffc7c3c3c3c3c3c3', 'ffc3c3c3c3c3c3c3', '301070f0030080c0']"
22733075,"['e3e9ffff0001c565', '0047071deffffde0', 'f9e3810118c0f1ff', 'efc1c0e0f9ffffff', 'e3dbd9d9d9d9dbc3', 'c3dbd9d9d9d9dbc3', 'ffff870180e1ffff', 'ffef83318dc3ffff', 'ffef83203cc3f9ff']"
78608999,"['ffffc78181e1fbff', 'ffff81818181ffff', 'ffffe38181c7cfff', 'ffc3c3c3c3c3c3e7', 'ffffc78181e1ffff']"
49039987,"['02ffff6e4a0d0d28', 'bf03290f0b2b0d97', 'ef0707038fdfb999', 'ffefe1c181018183', 'ffffff070101031f', 'ff8f878783c3c3cf', 'fee2f2c2c3c10000', 'ff8787878381c1c7', 'fffdf98181818183']"
77928959,"['ffc38181818383e7', 'ffc78381818181ff', 'ffc39181818181ef', 'ffc38181818181ef', '78646c7f3a727f38']"
78608997,"['cfc7c1c1c3e7ffff', 'ffc1818181c7c7ff', 'ffefe3818081fbff', 'ffff9383e1e1e1ff', 'ff8f87c38183c7ff', 'fff9e1e1818187ff']"
78608624,"['ffff8f232126f7ff', 'ff3f8fc3e1f8fcff', 'ffff3f0fc1f0ffff', 'fffb011dfcfcfcff', 'f3073fc18cfcfefe']"
85048620,"['8f8f8fc1f1f1f1fb', 'ffe3e1c1839bffff', 'ffe7c3c3c3c3e7ff', 'ff8f83c3e3e3f3ff', 'ffffe3e1e1f7ffff', 'ffc78387d3c3c7ff', 'ffffc3c181c0ffff', 'ffff838181c3efff']"
22733079,"['31650094f7f7fef0', '007e7e7e7e7e7e00', '007e7e7e7e7e7e00', '007e7e7e7e7e7e00', '007e7e7e7e7e7e00', '083cfefe7f7e3800']"
77931777,"['0062120818ff7ff8', '79cdefffe0c00008', '0073632200f8fcfc', '00717661232f67ff', '00183c3c78381000', 'ffffffc387dfffff', '00087c7e3e1c0800', '00003f7ff8702000', '1f3f7f7f3e0c0000']"
58963905,"['3c26736b797b3e0c', '000000000001e7ff', 'ffff030100000000', 'ffc381000081e7ff', 'e7c381000081c3e7', 'ffc381818081c3e7']"
78605861,"['fff3e1e0880fdfff', 'ff8f0783c1e1f1ff', 'ff9f878380e1f9ff', 'ffc3c3c3c3c3c3e7', 'ffe383078fd3f3fb']"
58963900,"['f0f0f0f0f0f0f2f8', 'ffff83010081f3ff', 'ffc381818181c3ff', 'ffc381018081e3ff', 'ffc381800181c3ff', 'ffe781818181c3ff']"
18272535,"['0f3f0f2f1f9ffff9', '818101ffff0f39f9', 'ffc3c3c3c3c3c3fb', 'f7e7e7e7e7e7e7e7', 'c0e0f0e8e8f4fafd', 'ffc3c3c3c3c3c1c3', 'fffffe00c0f0ffff', '7b7fc7829098f8ff', 'ffffc7c10189dfff']"
118244319,"['ffef212d0d0bcbeb', 'eff8c70081e7f7ff', 'fff3e183c70181ff', 'ffc3c583e08cc7ef', 'ffffc7e10000e3ff', 'edffff33078fffff']"
18272531,"['fffd19b3e7071f3f', '1f0f0787c3c3e1f1', 'b0e0800000ffffff', 'ffff1f83e1fdffff']"
140581644,"['e7c3dbe7e7c3c3e7', 'f1f0f4f0f0f98081', 'fdf0e3e71bff8080', 'bf3f07030181c3ff', 'fcc08d3d3d83cfff', 'ffff03818080c1ff', '9f0f6fefcfc1e1e1', 'ffff0f23c1e0f1ff', 'fffff180078fffff']"
118955049,"['ff9f8fc7e0e0f1b1', 'ffef8703e1f0f9ff', 'c3c3e7e7e7e3e7e7', 'ffe3c3e7e7e7e3e7', 'fffbc3e7e7e7c7e7', 'fef0e08003071fbf', '1f0103878fbfffff']"
118955046,"['d7a70f1f1b020e3e', 'e7e7e7e7eec40000', 'ffefc8818183f7ff', 'ffe7c38181c3efff', 'ffe7c040030727ff', '0207070181e7ffff', 'c0c08083e1ffffff']"
85044965,"['db999999999bb424', 'f999909f9f9b99f9', 'ff9f8fc3e1f0f8ff', 'fc181cfff0800003', 'fffff180010fffff', 'fffff8e08187ffff', 'ffe7e7e7e7e7e7ff', 'ffe7e7e7e7e7e7f7']"
80224962,"['fff7c3c7c7c3c3ff', 'ffffc783d1e1f7ff', 'ffc78783c3c1e7ff', 'ffffc7c18181c3ff', 'ffefc381c1c1f0fd']"
18272539,"['0707377737360707', '00383e1ef2781800', '00e0783f0e342000', '1838381818181818', '183c381818381810', '0000007effc00000', 'c0e0fefe7e781000', '607070381e0e0c00', '0c1e2c2c0c7c6c08']"
118955040,"['7f8f070f8381dfff', 'ffe4ffff07030684', 'ffe1e1c1a3dfdfef', 'ff8181818181ffff', 'e7e7e7e7e7e7e7e7', '0000040b1ec5fbff', 'ff8181818383ffff']"
77930791,"['3c70ff7f023c0000', 'ffb901b1df8181ff', 'ffffe7cc1923f7ff', 'fffff1c0800fbfff', 'ffbf9f0f83f1ffff', 'ffcfc71118c7e7ff']"
43407695,"['ffff81100001c3ff', 'ffc381908181e3ff', 'ffc381813d91c3ff', 'ffff87808081dfff']"
78599872,"['ffffc08001c3ffff', '7e7efefedc800100', 'ffc381d99980c1ff', '070100000127ff7f']"
80224794,"['ffff878303c0e0e8', 'ffc7c3c38183cfff', 'ffffdfb707010000', 'ffff838181c7ffff', 'ffffc18101c3ffff', 'f0e0c0c0c0e0f0f8']"
78052218,"['9f91909091d0999f', 'ffef8701c0e1ffff', 'ffff80000080ffff', 'ff1900fffb0090ff', 'ffe38180808181ff', 'ffffc38183f7ffff', 'fff3e1800387efff', 'ffdf830103c3ffff', '000080e1fb9fffff']"
78052214,"['f1f1e0eb9393b3f9', 'e3e3df838383c1c1', 'ffff9999999999ff', 'ffdf0f0781c1e3ff', 'ffc7e7e19881c7ff', 'ffefc781010387ff', 'ffff818000c3ffff', 'ffff070180c1ffff', 'f1e1e080070f1fbf']"
79055564,"['bf1311b18783c7ff', 'ffffc78181c3f7ff', 'ffffc78181e3ffff', '03898d210387ffff', 'ffffc38181c3ffff', 'ffff818181c3ffff']"
43407698,"['ffffbdf3ff7d0000', 'ffe7830081e3ffff', 'ff959595959181ff', 'f77330c0070f1fff', 'e7e7e7e7e7e7e7e7', 'e7e7e7e7e7e7e7ef', 'e7e7e7e7e7e7e7f7', 'ff1f0fe3f1fcffff', 'ffcfc0888f07efff']"
78608195,"['084c1effde7c3800', '1078fcfe3f1e0c00', '0000fefefefefefe', '003078fe7f1c0c00', '1818181818181808', 'e0f0fcfe7f1f0f07', 'e0f8f87c7e0f0000', '1818181818181818', 'c0f0fc7c1e070200']"
77127736,"['107078783c3e1c00', '00183c7e7e3c1800', '003c3e3e7e7e0000', '00183c7e7e3c1000', '00387c7e7e381000']"
79056162,"['0004160e6000ffff', '00001e3e7e700000', '0010386c22361c00', '0018181818181800', '003078783c0e0600', '0018183c3c243c00', '00007e7e567e0000']"
41302335,"['fffdc1038383fffe', 'fffff80000b0ffff', 'ffff0101810081ff', 'fff3e0c803078fff', '00001e7e7e7e7800', 'ffa10504868481ff', 'ffffef80008fffff', 'ffff0000000081ff', 'fffff19090d0ffff']"
78052300,"['3c1d8c1dff003cff', 'ffffff0000e3ffff', 'ff7f0703c0f0fcff', 'ffff1f07c0fcffff', 'ffdf0f87c1e0f0f8', 'fffffe78030fffff', 'fff1e1c3870f1f3f']"
118244294,"['0000101091ffffff', '141c18383c3c1800', 'f8e2e0071f3e0c18', '91f61c3070702000']"
78605423,"['ef8fb191cdffd1c7', 'ef8783c3c1e1e3f3', '3f07c7f7f3f3fbff', 'fc38233d3c8880cf', 'fbf3f7c7c7c7ffff']"
79052531,"['fffbf1c18307cfff', 'fff3e18083cfffff', '06e0fc3f8ee1f97e', 'fff3e18183cfffff', 'fff3e18183cfffff', '0f63c080c0f1ffff']"
77127386,"['ffc381818081fbff', '8c7fc7c7c7c61e02', 'ffc7818101c1f7ff', 'ffc38181818bffff', 'ffe781808183cfff', 'ffe381818187dfff']"
79055960,"['e7c7c4c5ffcbe3c7', 'ffffc78380f3ffff', 'ffc3c3c3c3dbcbff', 'ff9f89c0e18dbfff', 'ffc383c3d3dbd3ff', 'fff080000083cfff']"
140569149,"['0070c042606ae8ff', 'f9fdf9f9ff8fc0c0', 'e7e7d3f3f7fbc0c3', '9f8f0e9fffefe3e3', 'ffe7c3818181c3ff', 'ffff9f808080c1ff']"
79055746,"['ffffc38199fffffe', 'ffe7e7e7e7e7e7ff', 'fff3e1c38387efff', 'ff918181ff8f8fff', 'ffe7e7e7e7e7e7ff', 'ffffc3819bebffff']"
78608374,"['3f1f1fb787c783ff', '3f1f1f9f8781e1fb', '7020606061ff7fff', 'ffbd99c3c3813dff', 'fff9f1c18187dfff', 'ffff8f0380e1fbff', '3f0f0701010187ff']"
118244299,"['9b91b0b8ff71b0bf', 'f7839d3d1c8cc7ff', 'ffe7c1c08183efff', 'e7e7e7e7e7e7e7e7']"
43407439,"['ffffff890191fc7e', 'f8fcfec383c7ffff', 'ffff99881099ffff', 'ffffdb898191ffff', 'fffff3e1800fff3c']"
117866338,"['ffe7c383c3c7e7e7', 'ffffff2000e7ffff', 'ffebdf030400189b', 'ffff87838081ffff', 'ff8787c3c3f1f9ff', 'ffffe1c18387ffff', 'ffc7c1818383c7ff', 'ffc38383c3c3e3ff', 'ffffff8301007fff']"
140547492,"['02123e3e3a3c3c00', 'e7c3c3c3c3c3c3c7', 'f8300080f0f71fff', 'fffff3c00187ffff']"
140508217,"['0048000040ffffff', 'fffbc3052516ffff', 'ffff9f0f03f0fcff', 'efe7e3811f539b9f', 'ffff0ce0090fffff', 'ffff1e80f1f9ffff']"
126727202,"['30303039fcffffff', '0018387c1e1e0400', '1f3f3b7b7f3e0000', '00183c3e3c1c0000', '00003e7f7e380000', '00183c3c3c3c3c00', 'e7c38181c3c3c3ff', 'ffc3818181c3c7ff']"
126727204,"['ffe783c0c0e0e3f7', 'ff838381818181ff', 'ff81808000a7ffff', 'ffff8181800081ff', 'fffff0c003079fff']"
126727205,"['f7fefcfcfcbc1000', '007efffbf0600000', '003e77fbfa880000', 'fffbf1f3ffffc000', 'fbf1f3ff3c1c7f40', '0004032079efffff', 'ffffe9818581efff', '000707c7e7fbfdff']"
85048645,"['ffe7c3c3c1e3e7ff', 'f131f1fb9e898dff', 'e0e0f3fbc3020007', 'fff3e1e1c1c1c3ff', '00003c7e3e3c1000', '001c7c7c3e0c0000', '00307c7c7c7c3000', '00eeef4004efe600']"
119411682,"['2424fffc818fcfff', '1fefff6f0f1fffff', 'db9b9b9b9b939393', 'e7e7e7e7e7e7e7e7', 'e7e7e7e3e7e7e7e7', 'fffdf0c1073fffff', 'f7f7f7f3f7c3c3e7', 'e7e1f3e080feffff', 'ff3f9fcfe7f1f8ff']"
119411686,"['ffe18081d32f0fff', 'f3e0c0c1c307cfff', '0000000010f0f1ff', 'bf818181818181ff', 'e0800080e0f8ffff', 'ffffc30000c3efff', 'ff818181818181ff', 'ffffc3800101f3ff', 'ffe7c78911a7cfff']"
85042720,"['ff030707070707ff', 'ff030707070707ff', 'ff81818181a1819b', 'ff818181818183ff', 'ff81818181a1819b', 'ff818181818183ff', 'c3c3c3c3c3c3c3c3', 'df8f0783c1e0f3ff', 'ff8f0783c0e0f3ff']"
80264674,"['e70707070f0200f1', 'ffff81810181ffff', 'fff3e1818183cfff', 'c0000082c1c3ebf7', 'ffe2e0c08086e3fe', 'ff81c181838381ff']"
118261193,"['fd9d8580e4ece9e9', 'fff3f0e0c0c6c6c4', 'ff9f813cf4e1e3f7', 'fbed8d2707f9c9fb', 'ffffe7c7c3f8feff', 'fdfdcd819387efff', 'ffff914999b787ff', 'fff3e1999091ffff']"
118261190,"['3f7f3f3f7f070700', 'fffdfdfd18207038', 'ffe78301c181dfff', 'fffff9e0c0000000', '000800e6e3e77c00']"
80225585,"['8f84a071f091df81', 'ffff0000002cffff', 'fde381a1a181ffff', 'ffe3838dc1e7ffff', 'fff383019cc1e7ff', 'ffffe10180c1e7ff', 'ff8181bdbd3d81ff', 'ffff81818181ffff', 'ffffe3e18180ffff']"
79052409,"['cf4f4fc7c31311f3', '00000f3ff6700000', '00061f7efe3e0000', '002078ff7e640000', '00043e7f7e3e0400', '0008181e7efe7e00']"
78608552,"['000c1c38f8f02080', 'ffcf8f8783070fbf', 'fbdc81c7ffe3c1c3', 'ff9f1f03c1e0f9ff', 'efc7cfe3f18188bf', 'e7e7e7e7e7e7e7e7', 'e7e7e7e7e7e7e7e7', 'e7e3e7e3e3e7e7e3']"
78608284,"['fff9f0c18397efff', 'bf8ffbfbff000000', 'bf38f1833fff947d', 'db81c1c1c181dbff', 'fcf8f0fdffffffff', 'f0e1c183c7ffffff', 'f8f8fdc7c7cfffff', 'e7e7e7e7e7e7e7ff', 'e3c6808083c7ffff']"
79056322,"['ffdf0381c0a1f3ff', 'e7c3c3c3c3c3c3e7', 'ffff870180e1f3ff', 'ffdf8f8480e1f3ff', 'ffffe0800183cfff']"
80264743,"['8e3c3e7e3e1c0080', 'e0c3988cb8d8c0c5', 'ffdf870081c1e9ff', '800c1c3c38fcbffd', 'ff0703c3c3b307ff', '2f00c3c3c72787df', 'c0b173fe2f61200d']"
79056326,"['f8f8e1f18b0080ff', '0000000001ffffff', '1c3effe3ff3c0000', 'ffffff0000ffffff', '8f8080dfffffffff', 'fffff9c0030fbfff', 'fff3c1800387dfff', 'ffffbf000098ffff']"
80225580,"['80003f3b3ffffffd', '0110307f7f7ff7ff', '00181a7ef80c0c00', '00103c3c7c3c1800', '000074fe7e0c0000', '0000167fe7320000']"
119158666,"['010002000087bfff', 'ffef832030f3ffff', 'ffffc7c0e0f9ffff', 'ffffcfafbd98c8e0', 'ffffe00101bfffff', 'ffe7e7e7e7e7e7ef', 'ffff870181f1ffff', 'fff1f1c183879fff', 'ffff1f0c84c7efff']"
78052700,"['f1363800d3dbdbff', '046664646effffff', 'ffef87071f1f0404', '20767e7676666626', '040e1e3e7c786000', '0f1f1e1c38787000', '0060f87e3f0f0600', '183c3c3c3c181818']"
78609152,"['0047e7fff30000f3', 'ff0187e7a780fdff', '0f054cf3939fbf0f', 'ef87838181c1c3e7', 'ff838178f18183ef', 'e7c3c3c3c3c3c3e7', 'ffcfc7b01199ffff', 'f381011e3f8d83c7', 'f3e1e0f0d02327f7']"
78052722,"['ffdfc1a7e7eb8181', 'eff387e1e7ef8381', 'cf8397e3e5ed8781', 'fffff8a087e40000', 'ffffff810181e1ff']"
140547721,"['6f616107efffc783', '00183e7a7c7e0000', '00187efefe7e1000', '003c7e7e7e7e3c00']"
77942127,"['0b11978fcfc7c7d7', 'ffc3c3c7c7e7e7e7', 'efc3c3c7e7e3e7ef', 'e7c7c3c3c7e7e7ef', 'ff8381898181c3ef', 'ffff83810001ffff', '02020c8d0387cfff', '0000031f9f8f9fff']"
78609156,"['dfcf8fc3e1e0e1f3', 'ffc381818181c3ff', 'ffc381818181c3ff', 'ffc381818181c3ff', 'ffc381818181c3ff', 'ffbf1190919b9fff']"
77942123,"['fff131391d3df9fd', 'ffff8781c1e1f3ff', 'ff878783c1f8f8ff', 'ffcf8787c3f1f8fd', 'efc3c3e3f3f3f3f7', 'ffc7d10430c3f1ff']"
78605807,"['ff3f3fbf8fc0f0fd', 'ffffef013cffffff', '7f3f9fc7e3f1fbff', 'fcf8f0c183c7cfff', 'fcf8f1e7cf8f9fff']"
78605800,"['ffe3c3f9f9c1f7ff', 'ffe78319b9ffffff', 'fcf9c383c3e3ffff', 'fcf9e3c383e7ffff', 'f9f1f1efc3f7ffff']"
59881817,"['000010387c7c3810', '0010101c3c3c3c00', '00187c7e7e3c0000', '00040f3ffef87000', '0018081c3c3c3c00', '0020103c3e3e1c00', '0018103c3c3c3800', '00007c7e7e3c0000']"
140507949,"['ff919191f091dfff', 'ffcf84d8e3870f9f', 'ffe7c181818387ff', 'fff7e1818183e7ff', 'ffc3c3c3c3c3c3ff', 'ffff81818181ffff']"
