,shopee_product_ID,shopee_name,shopee_cat,shopee_price,lazada_name,lazada_cat,lazada_price,lazada_discount_price,lazada_weight,similarity_score
359,318240263,Fancyqube Bestway 3 Ringed Inflatable Swimming Paddling Pool Rainbow Pool,Sports Essentials,68000,"Fancyqube High Quality Swimming Ring Thickening Rainbow Swim Ring
Life Buoy Inflatable Armpit Ring Beach Swimming Pool Accessories
Multicolor",Bayi & Balita,140000.0,140000.0,,0.630669238808
360,187198711,Fancyqube Skull Rose Cold Shoulder Top Tshirt,Women Clothes,96348,"Fancyqube Skull Skull Skull Keychain Skull Head Skeleton Rock
Keychain Jewelry For Women / Men - intl",Handphone & Tablet,53000.0,53000.0,,0.310919280081
361,227263189,Fancyqube Women's High Waist Colorful Printed Midi Skirt,Women Clothes,117215,"Fancyqube Fashional Women High Waist Mini Short Skirt Hem Lace
Stitching Skirt Pencil Skirt Black - intl",Fashion,112000.0,112000.0,,0.479528442623
362,236053537,Fancyqube Two Piece Sleeveless Dress Shorts Striped suit,Women Clothes,85621,"Fancyqube Two Piece Top And Skirt Set Super Sexy Suit Womens Two
Piece Sets Black",Fashion,156000.0,156000.0,0.31,0.521736033802
363,239029776,Fancyqube Men Asymmetrical 3-tone Stripes T-shirt,Men Clothes,89575,Fancyqube Asymmetric Hem Round Neck Striped shirts tops Red - intl,Fashion,150000.0,150000.0,,0.41863724307
364,242378631,Fancyqube Creative UFO Zipchip Flying Saucer Mini Silicone Fitness Toys,Hobby & Toys,87303,"Fancyqube Kids Children 1pc Amazing Mystery UFO Floating Flying
Disk Saucer Magic Cool Trick Toy",Mainan Anak,37000.0,37000.0,0.025,0.419029035897
365,248296339,Fancyqube Women Boho Long Maxi Evening Party Dress Beach Dresses,Women Clothes,110523,"Fancyqube Women Summer Boho Long Maxi Dress Evening Cocktail Party
Beach Dresses White - intl",Fashion,228000.0,228000.0,,0.802200984552
366,123806604,Fancycube Fish Bone Necklace Men's Skeleton Pendant Chain,Fashion Accessories,61672,"Fancyqube Set Fishing Tackle Fishing Hook With Hole Fishing Tool
Accessories Black",Olahraga & Outdoor,34000.0,34000.0,0.015,0.301368482235
367,123806291,Fancyqube Deer printing couples hooded sweater,Women Clothes,139064,"Fancyqube Womens Hoodie Sweater Tops Ladies Hooded Sweatshirt
Pullover Jumper Coat Dark Black - intl",Fashion,212000.0,212000.0,,0.426404650096
368,123806348,Fancycube Safety Professional Ergonomic Manual Can Opener,Home & Living,93422,"Fancyqube New Handheld Stainless Steel Pressure Garlics Manual
Press Nutcracker Garlic Peeling Device for Mashed Kitchen Tools -
intl",Alat Dapur,120000.0,120000.0,,0.234675927346
369,264654714,Fancyqube Black Striped Stretch Top T-shirts Long Sleeve Tee,Women Clothes,89832,"Fancyqube Long Sleeves Shirt Patchwork Stripe Casual Tops (Black) -
Intl",Fashion,160000.0,160000.0,0.2,0.589220574563
370,164130931,Fancycube Puffer Ball net tassel pendant,Home & Living,90330,"Fancyqube Summer mosquito net baby bed cradle net toddler infant
bed tents princess mosquito mesh Yellow - intl",Bayi & Balita,139000.0,139000.0,,0.349997209658
371,164204372,Fancycube Fashion Men's Leather Belt Pin Strap Casual Belts,Fashion Accessories,92812,Fancyqube Skull Belt Ladies Watches Gold,"Jam Tangan, Kacamata, dan Perhiasan",95000.0,95000.0,0.053,0.374203222561
372,114858247,Fancycube Baby stroller warm gloves,Baby & Kids,135468,"Fancyqube Fashion Baby Stroller Accessories Baby Stroller Clip
Safest Security Blanket Clip Light Green - intl",Bayi & Balita,75000.0,75000.0,,0.570378620772
373,234841986,Fancyqube Sleeveless Flower Printed Harness Party Dress,Women Clothes,104225,"Fancyqube Summer Women dresses Strapless Flowers Print Sleeveless
Off The Shoulder For Women dresses Yellow - intl",Fashion,174000.0,174000.0,,0.521655527539
374,239206724,Fancyqube Tide Brand Stussy Retro Casual and Simple Baseball Cap Hat Black,Fashion Accessories,58937,"Fancyqube Hot Sale Korean Fashion Tide Baseball Cap Visor Cap
Leisure Wild Letter Solid Color Hip-hop Hat - intl",Olahraga & Outdoor,135000.0,135000.0,,0.49653310817
375,169107490,Fancyqube Suicide Squad Harley Quinn T-shirt Men Printed,Men Clothes,92033,"Fancyqube New Chic High Quality Suicide Squad Harley Quinn Property
of Joker GIRLS JOGGER Spring & Autumn Hiphop cosplay casual
pants women Christmas Red - intl",Fashion,200000.0,200000.0,,0.726490988451
376,248220000,Fancyqube Mental Alloy Hand Spinner Fidget Toy,Baby & Kids,92652,"Fancyqube Fashion Vintage Alloy Skull Hand Woven Men Bracelet -
intl","Jam Tangan, Kacamata, dan Perhiasan",58000.0,58000.0,,0.436647262931
377,159679736,Fancycube Stainless Steel Egg Opener Shell Cutter Slicer,Home & Living,65626,"Fancyqube 1pc Color Random Home Potato Cutter Vegetable Slicer
Chopper Chips Making Device Fries Random - intl",Alat Dapur,69000.0,69000.0,,0.353092012911
378,208213758,Fancyqube Women Floral Rose Print Long Sleeve Dress,Women Clothes,123379,"Fancyqube Floral Print Maxi Dresses Women Beach Long Print Dress
White Blue",Fashion,308000.0,308000.0,0.36,0.678697386547
379,128076955,Fancyqube Women's 2 pcs set Loose Denim Pocket Jacket,Women Clothes,272776,"Fancyqube Women's flowers Sleeveless Tops and Shorts 2 piece sets
female Beach Style Black - intl",Fashion,158000.0,158000.0,,0.336856019642
380,157068429,Fancycube Harry Potter Crowe Pajamas,Men Clothes,136309,"Fancyqube Gift Harry Potter Fans Authentic Hot Selling 5pcs Harry
Potter Wizard Wand Make up Brushes Set Kit Storybook Cosmetics -
intl",Kesehatan & Kecantikan,133000.0,133000.0,,0.59719010244
381,128076911,Fancyqube anti social social club hip hop hoodie,Men Clothes,254771,"Fancyqube Men Short Sleeve Extended Hip Hop T Shirt Oversized Hip
Hop Swag Clothes Black - intl",Fashion,77400.0,77400.0,,0.362841647242
382,242360240,Fancyqube Beware of Dog Bite Game BAD DOG TOY GIFT Family Fun kids toys,Hobby & Toys,106606,"Fancyqube Portable Toy Mat Kids 150cm Large Storage Bags Toys
Organizer Blanket Rug Box Light Blue - intl",Bayi & Balita,233000.0,233000.0,,0.385873797211
383,197197202,Fancyqube Astronaut Spaceman USB LED Adjustable Night Light,Electronics,65283,"Fancyqube Super Cute Glow Moon Light Sun Lamp Children Toy Night
Light H07 - intl",Bayi & Balita,144000.0,144000.0,,0.312608706684
384,164204336,Fancycube Girl lattice Long Scarf shawl Imitation cashmere,Fashion Accessories,98033,"Fancyqube hot selling New scarf brooches for women imitation pearl
scarf buckle clips rhinestone brooch flower collar brooch Gold -
intl","Jam Tangan, Kacamata, dan Perhiasan",48000.0,48000.0,,0.303248579557
385,65989085,Fancyqube Men Women Snapback Hip Hop Caps ,Fashion Accessories,76180,"Fancyqube Candy Colored Man Korean Sleeve Head Cap Hip Hop Cap
Khaki",Fashion,49000.0,49000.0,0.038,0.534890748264
386,128076647,Fancycube Harry Potter Hogwarts seven-point sleeves,Women Clothes,83198,"Fancyqube Gift Harry Potter Fans Authentic Hot Selling 5pcs Harry
Potter Wizard Wand Make up Brushes Set Kit Storybook Cosmetics -
intl",Kesehatan & Kecantikan,133000.0,133000.0,,0.469796330948
387,235161549,Fancyqube Ready Stock ‼️Strapless dots stripes neckline off shoulder top,Women Clothes,98305,"Fancyqube Autumn Style Women Strapless Top Off Shoulder Long Sleeve
Casual T-shirt With Zipper top mulheres camisa Grey - intl",Fashion,173000.0,173000.0,,0.414635396776
388,165660082,Fancycube Women Dog Head Shape Shoulder Bag ,Women Bags,126743,"Fancycube new Fashion Women Summer Anchor print Vest shirts
backless Casual Tank Tops Blue",Fashion,111000.0,111000.0,0.3,0.33398518965
389,165660126,Fancycube Bluetooth Wireless Headset,Mobile & Accessories,117918,Fancyqube Wireless Bluetooth Sport Stereo Headset HV-800 (Black),"TV, Audio/Video, Permainan & Perangkat Wearable",103000.0,103000.0,0.05,0.564303615952
390,187198707,Fancyqube Sexy Off-Shoulder Long Sleeve Top wth Choker,Women Clothes,102150,"Fancyqube Autumn Style Women Strapless Top Off Shoulder Long Sleeve
Casual T-shirt With Zipper top mulheres camisa Grey - intl",Fashion,173000.0,173000.0,,0.580802009969
391,165660118,Fancycube Mini Wireless Bluetooth In-Ear Headset Earphone,Mobile & Accessories,76889,Fancyqube Wireless Bluetooth Sport Stereo Headset HV-800 (Black),"TV, Audio/Video, Permainan & Perangkat Wearable",103000.0,103000.0,0.05,0.436523195361
392,128077030,Fancycube Kangaroo Pocket Batwing Hooded Sweater,Women Clothes,173019,Fancyqube Long Sleeve Pocket Embroidered Hooded Sweater Black,Fashion,212000.0,212000.0,0.26,0.445078465875
393,114843162,Fancycube Women Harry Potter 9/3/4 elements hooded sweater,Women Clothes,117739,"Fancyqube Gift Harry Potter Fans Authentic Hot Selling 5pcs Harry
Potter Wizard Wand Make up Brushes Set Kit Storybook Cosmetics -
intl",Kesehatan & Kecantikan,133000.0,133000.0,,0.382039917209
394,128076741,Fancyqube Hood By Air HBA X Been Trill Kanye West tee,Men Clothes,168980,"Perhiasan Kristal Fancyqube Childrens Malaikat Air Mata Tetes Air
Kalung Pasangan Biru","Jam Tangan, Kacamata, dan Perhiasan",32000.0,32000.0,0.3,0.231676272206
395,197197252,Fancyqube Ladies bracelet watch gold color love watch,Watches,67410,Fancyqube Watches Fashion Movement Ladies Watch Black,"Jam Tangan, Kacamata, dan Perhiasan",55000.0,55000.0,0.049,0.592018312254
396,372829279,Fancyqube (Ready Stock) Off Shoulder knit top,Women Clothes,84049,"Fancyqube Ready Stock 6 in 1 Fashion & Trendy Hand Bag 5 Colors
Coffee - intl",Tas & Travel,807000.0,807000.0,,0.430318755046
397,242391792,Fancyqube Ready Stock Rainbow Ball Speed Professional Rubik Cube Magic Cube,Baby & Kids,64145,Fancyqube Mini Toy Cube Game Puzzle Key Chain Multicolor,"Perkakas, DIY & Outdoor",32000.0,32000.0,0.019,0.362100425318
398,248122403,Fancyqube Transparent Mesh Shirt Tops Short Sleeve Blouse,Women Clothes,74608,"Fancyqube Fashion Women's Lace Short Sleeve Top Summer Blouse
Casual Hollow Top Shirt Pink - intl",Fashion,163000.0,163000.0,,0.515452816903
399,123806521,Fancycube The Walking Dead Vintage Men Fold Wallet ,Women Bags,80891,"Fancyqube New Fashion Minecraft The Walking Dead bracelet Silicone
wristband High Quality - intl","Jam Tangan, Kacamata, dan Perhiasan",37000.0,37000.0,,0.480595784557
400,187237237,Fancyqube Disney Beauty And The Beast Tap Pants,Women Clothes,76913,"Fancyqube New Chic High Quality Beauty and the Beast Letter Print
Couple Women Men Tshirts Cotton Casual t Shirt For Lady Top Tee
Hipster Tumblr Black - intl",Fashion,161000.0,161000.0,,0.646769792653
401,199014285,Fancyqube Women Letter T Shirt Funny Letters Printed T-shirt,Women Clothes,92988,"Fancyqube Letter Print Funny T-Shirt Women Fashion Clothing Hipster
T Shirt Summer Slim Short Sleeve Tees Grey - intl",Fashion,157000.0,157000.0,,0.687371898228
402,361857134,Fancyqube Men Winter Slim Hoodie Warm Coat Jacket Outwear Sweater,Men Clothes,123564,"Fancyqube Winter Women Coat Cotton Padded Long Sleeves Jacket Slim
Outwear Solid O Neck Fashion Simple Army Green - intl",Fashion,212000.0,212000.0,,0.558747199022
403,123806084,Fancycube FUNKO POP suicide squad doll,Hobby & Toys,101880,Fancyqube Suicide squad clown female keychain Silver - intl,Tas & Travel,40000.0,40000.0,,0.367329769198
404,215140681,Fancyqube Sexy Black net Middle collar tight Tops,Women Clothes,61835,"Fancyqube Ms new sexy dress collar v neck tight strappy dress brand
high quality pure color Silver - intl",Fashion,193000.0,193000.0,,0.327618563046
405,242408848,Fancyqube Women's Sexy Backless Vest Top Blouse T-Shirt,Women Clothes,78066,"Fancyqube Fashion Women's Colorful Print Tank Top Vest Blouse
T-Shirt Sleeveless Multicolor - intl",Fashion,115000.0,115000.0,,0.509354710717
406,283137223,Fancyqube Grey Patriotic Love Tee Tshirts,Women Clothes,93068,Fancyqube High Quanlity Tees Grey,Fashion,170000.0,170000.0,0.22,0.465168031749
407,260604828,Fancyqube Red Skull singlet sleeveless tees / Tank Top and slimmer look,Women Clothes,49181,"Fancyqube Women Fashion Scoop Neck Sleeveless Skull Print Tank Top
Black Punk Styke T-shirt Purple - intl",Fashion,145000.0,145000.0,,0.446386657064
408,128076483,Fancycube Kangaroo pocket long-sleeved sweater coat ,Women Clothes,131678,Fancyqube Long Sleeve Pocket Embroidered Hooded Sweater Black,Fashion,212000.0,212000.0,0.26,0.43928174439
409,187237103,Fancyqube Hem irregular Leakage Crown chicken Printed top,Women Clothes,96387,"Fancyqube Fashion Men Pokemon Birds Printed Tank Hem Irregular Vest
BlackYellow - intl",Fashion,131000.0,131000.0,,0.361015627908
410,60708100,Fancyqube Autumn Casual Women Full Sleeve Letter Printed T-shirt And Pants Suit,Women Clothes,162934,"Fancyqube Casual Women Letter Printing Short Sleeved Loose T-shirt
Mother Day Gifts Pink - intl",Fashion,94000.0,94000.0,,0.54696751324
411,215140658,Fancyqube 3/4 Yoga Pants High Waist Sport Pants,Women Clothes,94446,"Fancyqube Loose High Waist Sports Casual Pants Shorts Running Pants
Pink - intl",Fashion,131000.0,131000.0,,0.64213486147
412,234858285,Fancyqube Fashion Butterfly Ribbon Women Sexy Top,Women Clothes,99076,Fancyqube Children's Hair Ribbon Ribbon Bow Ribbon Headdress 1,Bayi & Balita,36000.0,36000.0,0.01,0.418850962669
413,208252883,Fancyqube Women Fashion Stripe Print Loose Vest,Women Clothes,71668,Fancyqube Women Loose Round Neck Shorts Striped Dress Stripe - intl,Fashion,163000.0,163000.0,,0.554727372152
414,123806230,Fancycube Unisex Cartoon Emoji Indoor Slippers,Men Shoes,115414,Tas ransel Fancycube pria dan wanita dengan emoji smiley (hitam),Tas & Travel,259000.0,259000.0,,0.345851434906
415,165660194,Fancycube Women Summer Vest Top Sleeveless Blouse T-Shirt ,Women Clothes,92946,"Fancyqube Fashion Women Summer Vest Top Sleeveless Lace Blouse
Casual Tank Tops T-Shirt Black - intl",Fashion,182000.0,182000.0,,0.671037286996
416,164151350,Fancycube DPUNR STONED OR STUPID Card,Hobby & Toys,174131,"Fancyqube （40 Cards +1 Flash Card）Game King English Yugioh Cards! -
intl",Mainan Anak,102000.0,102000.0,,0.312617884007
417,283145610,Fancyqube Stars Allover Mesh Tank Tops Top Singlet,Women Clothes,94491,"Fancyqube New Bustier Women Crop Tops O-Neck Sleeveless Tank Tops
Sexy Slim Casual Elastic Black - intl",Fashion,122000.0,122000.0,,0.450338929379
418,128076834,Fancycube Women Checked Long Sleeve Casual Loose T shirt,Women Clothes,121265,"Fancyqube Fashion Loose Long Sleeve Chiffon Long Shirt Women Casual
Lady Girl Irregular Tops Shirt Blouse Tee Black - intl",Fashion,102000.0,102000.0,,0.529493730412
419,212360246,Fancyqube Baby Swimming Ring Swim Tube Random Color,Hobby & Toys,58083,"Fancyqube High Quality Swimming Ring Thickening Rainbow Swim Ring
Life Buoy Inflatable Armpit Ring Beach Swimming Pool Accessories
Multicolor",Bayi & Balita,140000.0,140000.0,,0.622402448947
420,164151458,Fancyqube Pink Cute Unicorn doll,Hobby & Toys,71911,"Fancyqube Cute Panda Little Cute Adorable Cartoon Doll Antenna
Balls EVA Foam Aerial Toppers Decoration Car Styling Roof Ornament
- intl",Mobil & Motor,53000.0,53000.0,,0.389829040243
421,219724035,Fancyqube Fashion Casual Women's T-Shirt Flower Printing,Women Clothes,68175,"Fancyqube Women's Girl Power Rose Printed T-shirt Women's Casual
Tops Pink - intl",Fashion,149000.0,149000.0,,0.681994575024
422,178163989,Fancyqube Sweet peach eyeshadow palette by too faced,Cosmetics,81565,"Fancyqube 5Pcs Makeup Brushes Cosmetics Eyeshadow Powder Face Soft
Brushes Kit Beauty Tools",Kesehatan & Kecantikan,43000.0,43000.0,,0.378424032868
423,248204115,Fancyqube Hand Spinner Fidget Ceramic Finger Ball Focus Stress Hand Desk Toy,Baby & Kids,80073,"Fancyqube New Fashion 2017 Elegant and fashionable Hand Chain
Rhinestone Flower Finger Ring Bridal Wedding Jewelry H05 - intl","Jam Tangan, Kacamata, dan Perhiasan",67000.0,67000.0,,0.263684900177
424,252427967,Fancyqube V Neck Halter Backless Elastic Waist Long Jumpsuit,Women Clothes,112878,"Fancyqube Women Deep V-neck Halter Backless Floral Print Lace
Jumpsuit Skirt White - intl",Fashion,174000.0,174000.0,,0.528673376282
425,165507581,Fancycube SOZZY Baby Sleeping Pad,Baby & Kids,124682,Fancyqube Sleeping Eyeshade Black,Kesehatan & Kecantikan,37000.0,37000.0,0.025,0.359589346248
426,239032804,Fancyqube Summer Fast Drying Men Sport Short Sleeve T-shirt,Men Clothes,92767,"Fancyqube New T Shirt Men short sleeve t shirt Summer style Fashion
T Shirt Cotton Black(Int:L)(OVERSEAS) - intl",Fashion,131000.0,131000.0,,0.55123773254
427,212360412,Fancyqube Geometric Digital Short Sleeve Women Mini Dress,Women Clothes,88370,"Fancyqube Summer New Fashion Women Dress Short Sleeve Loose Mini
Short Dresses Casual Print Hollow Dress For Woman Clothes Black -
intl",Fashion,206000.0,206000.0,,0.549465991572
428,156984716,Fancyqube Air Sofa side pocket Lounger Sleeping Bag,Sports Essentials,279366,"Fancyqube High quality outdoor Portable Air Pocket Collapsible Sofa
Bed Quick Siesta Bed Lazy Bed Fast inflatable Cushion Sofa Red -
intl",Furnitur & Dekorasi,631000.0,631000.0,,0.444527032706
429,164204160,Fancycube Curious monkey George plush toy,Hobby & Toys,157276,"Fancyqube HOT New Style Cute Ice Cream Cake Plush Toys Pillow
Cushions Girls Gift -L - intl",Furnitur & Dekorasi,113000.0,113000.0,,0.320228665085
430,222923123,Fancyqube White Belted Scallop Trim Off Shoulder Top,Women Clothes,90250,"Fancyqube Women Strapless Tops White Trimmed Lace Hollow Out Short
Sleeve Shirt White - intl",Fashion,212000.0,212000.0,,0.468010049412
431,123806579,Fancycube Striped five-star navy blue election cap,Fashion Accessories,63892,Fancyqube Navy Striped Short Sleeved Dress,Fashion,129000.0,129000.0,0.21,0.401805324562
432,164299081,Fancycube Pokemon Snorlax Soft Plush Cap Hat ,Fashion Accessories,69811,Fancyqube Unisex Couples Jazz Hat Cap Beach Sun Hat Straw Hat Black,Fashion,53000.0,53000.0,0.08,0.308246166658
433,222922866,Fancyqube Men Casual Beach Skeleton inkjet Shorts,Men Clothes,92214,Fancyqube Skeleton Skull Bangle Bracelet Gold,"Jam Tangan, Kacamata, dan Perhiasan",38000.0,38000.0,0.3,0.394279036639
434,164130807,Fancycube Ulta it brushes Large loose powder makeup brush ,Cosmetics,67455,"Fancyqube 6PCS!!! New Professional Hot Sale Makeup Brushes Powder
Foundation Cosmetics Set Eyeshadow Eyeliner Make Up Brushes (Green)
- intl",Kesehatan & Kecantikan,60000.0,60000.0,,0.447265592927
435,164130815,Fancycube Lilash eyelash growth solution,Cosmetics,56981,Fancyqube Eyelash Lip Print T-shirt White,Fashion,91000.0,91000.0,0.17,0.451350917333
436,228502844,Fancyqube Ready Stock Patches Long Sleeves Embroidery Black T-Shirt Blouse,Women Clothes,89891,Fancyqube Long Sleeves Embroidery Black T-Shirt Blouse Black - intl,Fashion,167000.0,167000.0,,0.596963104167
437,239040721,Fancyqube Long-Sleeved Cat V Round Neck Collar T-shirt,Women Clothes,81277,"Fancyqube Long Sleeved T-shirt Collar Shirt Strapless V Black -
intl",Fashion,152000.0,152000.0,0.23,0.63169425397
438,222922669,Fancyqube Women's Casual Loose Skull Print Cardigan,Women Clothes,122873,"Fancyqube Women's Sleeveless Skull Printed Vest Dress Casual Summer
Tank Dress Grey - intl",Fashion,164000.0,164000.0,,0.508279038591
439,239188423,Fancyqube Women Chiffon Cotton Tops Plus Size Blouse Tunic Dress,Women Clothes,82341,"Fancyqube Plus Size Women Chiffon Sleeveless Blouse Ladies Loose
Casual Vest Tank Top Black - intl",Fashion,171000.0,171000.0,,0.537151884707
440,65989062,Fancyqube Suicide Squad T-shirt Hip Hop Men Printed Tee,Men Clothes,100438,"Fancyqube Men Short Sleeve Extended Hip Hop T Shirt Oversized Hip
Hop Swag Clothes Black - intl",Fashion,77400.0,77400.0,,0.442551844751
441,225952085,Fancyqube Elegant Women Chinese Pattern Printed Dress,Women Clothes,97906,"Fancyqube Floral Print Maxi Dresses Women Beach Long Print Dress
White Blue",Fashion,308000.0,308000.0,0.36,0.39903811757
442,169107202,Fancycube Black Round Collar Short Sleeve Striped Dress,Women Clothes,104845,Fancyqube Women Loose Round Neck Shorts Striped Dress Stripe - intl,Fashion,163000.0,163000.0,,0.544849184899
443,179316252,Fancyqube Black Paired Full Finger Warm Windproof Gloves ,Sports Essentials,147504,Fancyqube Fashionable Bicycle Half-finger Gloves Black,Olahraga & Outdoor,73000.0,73000.0,0.037,0.459362613235
444,164204192,Fancycube Monster High McFlytrap Doll,Hobby & Toys,68712,"Fancycube new Fashion Women Summer Anchor print Vest shirts
backless Casual Tank Tops Blue",Fashion,111000.0,111000.0,0.3,0.289790458137
445,227281328,Fancyqube ace stitching pants shorts Slim all-match shorts,Women Clothes,74523,"Fancyqube Men Casual Summer Stitching Printing Short Sleeves Slim T
Shirts Black - intl",Fashion,133000.0,133000.0,,0.473660980838
446,242395428,Fancyqube New Ulzzang Fashion Korean Trend Style Baseball Cap,Fashion Accessories,60732,"Fancyqube Hot Sale Korean Fashion Tide Baseball Cap Visor Cap
Leisure Wild Letter Solid Color Hip-hop Hat - intl",Olahraga & Outdoor,135000.0,135000.0,,0.49751844028
447,190277039,Fancyqube Low Cut Crochet Lace Stretch Sleeveless Top,Women Clothes,93541,"Fancyqube Women Lace Crochet Crystal Vest Sleeveless Tank Top Base
Shirt Pink - intl",Fashion,100000.0,100000.0,,0.454256396349
448,248142480,Fancyqube Boxer brief internal rings mens men underwear,Men Clothes,71133,"Fancyqube Fashion Brief Paragraph Fashion Beauty Crystal Necklace
Droplets Clavicle Chain Earrings Sets Drop Shipping Light Blue","Jam Tangan, Kacamata, dan Perhiasan",48000.0,48000.0,0.3,0.276001176878
449,362782881,Fancyqube Korean Style men Bomber Jacket Baseball Uniform,Men Clothes,215493,"Fancyqube New Chic High Quality Cool Bomber Jacket Men's West Fake
Designer Fashion Casual Coat Jacket Bomber Bomber Biker China Black
- intl",Fashion,453000.0,453000.0,,0.453919378642
450,123806064,Fancyqube Beast Beauty Black couple hooded sweater,Women Clothes,130148,Fancyqube Long Sleeve Pocket Embroidered Hooded Sweater Black,Fashion,212000.0,212000.0,0.26,0.471781296023
451,123806472,Fancycube Multi-functional five-in-one shaving device,Health & Beauty,85325,"Fancyqube Multi-function Slicing Machine 3 In 1 Hand Held
Spiralizer Handy Spiralizer Spaghetti Spaghetti Pasta Alternative
Healthy Pasta Maker - intl",Alat Dapur,145000.0,145000.0,,0.285587379611
452,190277228,Fancyqube Asymmetric Unbalance Dark Force Mesh Long Slim Tee,Men Clothes,120930,Fancyqube Tight Hip Slim Knitted Long-sleeve Dress Dark Grey (Intl),Fashion,266000.0,266000.0,0.29,0.302949266595
453,362802795,Fancyqube DRAKE SUMMER SIXTEEN Men's  Hoodie Warm Hooded Coat Jacket,Men Clothes,104637,"Fancyqube Men Hoodies Winter Thick Warm Sweatshirts Hooded Sweat
Casual Male Loose Pullover Jumper Yellow - intl",Fashion,250000.0,250000.0,,0.412332080017
454,123806338,Fancycube Pikachu plush colorful flash doll,Hobby & Toys,131480,Fancyqube Cute Lovely Burst Eye Plush Doll Keychain Green,Promo Spesial,33000.0,33000.0,0.02,0.354706730151
455,114858258,Fancycube Shark multi-functional baby anti-kick sleeping bag,Baby & Kids,221272,Fancyqube Ladies canvas multi-functional bag shoulder Blue - intl,Tas & Travel,347000.0,347000.0,,0.362169289508
456,159679419,Fancycube the horse the fifth watch,Watches,76094,"Fancyqube THE KITCHEN IS THE HEART OF THE HOME Quotation PVC Wall
Sticker Art Decor Kitchen Decal",Furnitur & Dekorasi,46000.0,46000.0,,0.406281118979
457,123806513,Fancycube Creative Middle Finger Cat Funny Cushion Pillow,Home & Living,151992,Fancycube Toilet Creative Waterproof Wall Sticker Black,Promo Spesial,30000.0,30000.0,0.01,0.297811309846
458,181942237,Fancyqube Sport Soft Pants Women Tight Leggings Elastic,Women Clothes,94224,"Fancyqube WOMEN BEST Yoga Sports & Fitness Pants Female Tight
Training Pants Grey - intl",Fashion,184000.0,184000.0,,0.465618620285
459,190277580,Fancyqube Women Black Gym Fitness Sport Yoga Pants,Sports Essentials,99131,"Fancyqube Women Sports YOGA Pants Workout Gym Fitness Leggings
Athletic Trouser Black - intl",Fashion,139000.0,139000.0,,0.788097449309
460,60708497,Fancyqube Men's Top Designed Business Skinny Vest Waistcoat,Men Clothes,109713,"Fancyqube Men's Solid Slim V Collar Vest Male Waistcoat Black -
intl",Fashion,111000.0,111000.0,,0.445007071742
461,123806440,Fancycube Black Women EMOJI Hooded Sweater,Women Clothes,123565,Fancyqube Long Sleeve Pocket Embroidered Hooded Sweater Black,Fashion,212000.0,212000.0,0.26,0.447061534377
462,227296893,Fancyqube Women Letter Feather Printed Tank Tops Vest,Women Clothes,62361,"Fancyqube Summer Tank Tops Women Skull Vest Printing Women Casual
Stretch Sheath Slim Back Lace Patchwork Vest Hot Pink - intl",Fashion,109000.0,109000.0,,0.624639741458
463,208213269,Fancyqube Women's Sports Yoga Mesh Leggings Stretch Pants,Women Clothes,101603,"Fancyqube Women Sports YOGA Pants Workout Gym Fitness Leggings
Athletic Trouser Black - intl",Fashion,139000.0,139000.0,,0.5541480775
464,185804381,Fancyqube Skeleton Fake Two-piece T-shirt tops Loose tshirts,Women Clothes,124246,"Fancyqube Two Piece Top And Skirt Set Super Sexy Suit Womens Two
Piece Sets Black",Fashion,156000.0,156000.0,0.31,0.368183693263
465,172154191,Fancyqube Women's Short Sleeve Tie Bow Chiffon Tops ,Women Clothes,67712,"Fancyqube Fashion Women's Lace Short Sleeve Top Summer Blouse
Casual Hollow Top Shirt Pink - intl",Fashion,163000.0,163000.0,,0.481780833379
466,212359999,Fancyqube Women Overgrown Skulls Printing vest tops,Women Clothes,67291,"Fancyqube Summer Tank Tops Women Skull Vest Printing Women Casual
Stretch Sheath Slim Back Lace Patchwork Vest Hot Pink - intl",Fashion,109000.0,109000.0,,0.792575197119
467,128076356,Fancycube Unisex Thrasher Flame Camouflage Hooded Sweatshirt,Men Clothes,249472,"Fancyqube Womens Hoodie Sweater Tops Ladies Hooded Sweatshirt
Pullover Jumper Coat Dark Black - intl",Fashion,212000.0,212000.0,,0.348711582522
468,225939718,Fancyqube AC/DC Printed Women T-shirt Short Sleeve Tops,Women Clothes,97906,"Fancyqube Fashion Women's Casual AC&DC Letter Print Off
Shoulder Top Blouse Black - intl",Fashion,159000.0,159000.0,,0.66675921765
469,60708614,Fancyqube Fahsion Hot sell KING&QUEEN couple T-shirts,Women Clothes,85798,"Fancyqube Hot Sale KING QUEEN Funny Letters Printed Couples T Shirt
Women Men Sport Tees Hipster Black(Int:S) - intl",Fashion,142000.0,142000.0,,0.612288464796
470,234814993,Fancyqube Nope Not Today Women's Letter Short Sleeve T-Shirt,Women Clothes,91440,"Fancyqube NOT TODAY SATAN Letter Print Summer Women's Short Sleeve
Shirts T Shirt Loose Tops O-neck tee Black - intl",Fashion,128000.0,128000.0,,0.750947459098
471,60708193,Fancyqube Fashion Summer Womens Casual Loose Chiffon Short Tulip Sleeve Shirt Tops Plus Size,Women Clothes,64567,"Fancyqube Summer Women Loose Short Sleeve Blouses Shirt Chiffon
Beach Shirts Sunscreen Clothing Apricot - intl",Fashion,154000.0,154000.0,,0.583787187311
