,shopee_product_ID,shopee_name,shopee_cat,shopee_price,lazada_name,lazada_cat,lazada_price,lazada_discount_price,lazada_weight,similarity_score
11,219763928,Soft Sleeve Case Bag Pouch Cover for Macbook Pro 13,Mobile & Accessories,5000000.0,"Soft Sleeve Case Bag Pouch Cover for 11.6'' Macbook Air 11''
HP(Blue)",Tas & Travel,60000.0,60000.0,0.11,0.743600714624
12,68384299,Sepatu Bayi Sol Lembut (Merah),Baby & Kids,40500.0,Bayi Sol Lembut Putri Terompah (Naik Merah),Bayi & Balita,65000.0,65000.0,0.03,0.622020836421
13,104544559,Gaun Pesta Putri Anak Perempuan Motif Arak-Arak Kelinci Untuk Musim Panas,Baby & Kids,104100.0,"Anak bayi perempuan musim panas bunga putri gaun pesta arak-arakan
- Internasional",Bayi & Balita,61000.0,61000.0,0.04,0.747406928215
14,243458783,Fashion Wanita: Jubah Shingeki Cosplay Attack on Titan,Women Clothes,116000.0,"Anime Shingeki no Kyojin Jubah Cape Pakaian Cosplay Attack on Titan
Costume",Mainan Anak,124000.0,124000.0,0.27,0.783927748387
15,295187639,Folding Saxophone Stand Tenor / Alto Sax Rack,Hobby & Toys,157000.0,Folding Saxophone Stand Tenor / Alto Sax Rack (Black) - intl,"Media, Musik & Buku",234000.0,234000.0,0.66,0.973352809646
16,243754431,Infant Girls Boy Shoes Soft Bottom Shoes Dot shoes/pink,Baby & Kids,15500.0,Baby Girls Boy Soft Bottom Dot shoes (Pink) - intl,Bayi & Balita,53000.0,53000.0,0.04,0.826516219014
17,278368049,Sepatu Bayi Motif Bunga Warna Merah Lembut,Baby & Kids,41000.0,Gadis Merah Mendapat Bunga Sepatu Bayi Lembut,Bayi & Balita,64000.0,64000.0,0.03,0.539617547009
18,306455530,(HOT) Mens Genuine Leather Bifold ID Card Holder wallet,Women Bags,31289.0,"Fashion Mens Genuine Leather Bifold ID Card Holder Slim Coin (Dark
Brown)",Tas & Travel,54000.0,54000.0,0.04,0.697701699217
19,68387161,Topi Beanie Princess Renda Cantik Bayi Perempuan (Beige),Baby & Kids,32500.0,Topi Bayi Cantik Manis Princess Beanie Baru Topi Renda,Bayi & Balita,65000.0,65000.0,0.04,0.694787346518
20,161167740,Baby Kids Lacing Boots Prewalker Anti-slip Soft Sole Shoes,Baby & Kids,44300.0,Kids Baby Lacing Prewalker Anti-slip Soft Sole Shoes - intl,Bayi & Balita,65000.0,65000.0,,0.925747639151
21,213436432,Penangkap Mimpi Bulu Model Menggantung Di Dinding Untuk Hiasan Mobil,Automotive,39477.0,Pola Bunga Penangkap Mimpi Mobil Menggantung Hiasan Dinding (Hijau),"Perkakas, DIY & Outdoor",55000.0,55000.0,0.02,0.740658533206
22,250792514,BT171 Chrome-plated Classic Double Edge Safety Razor,Health & Beauty,63000.0,"Original BAILI BT171 Chrome-plated Classic Double Edge Safety Razor
- Intl",Kesehatan & Kecantikan,77000.0,77000.0,0.11,0.848199654411
23,214979350,Gadget: USB 2.0 Penerima Tuner Digital DVb-T SDR+DAB+FM HDTV,Mobile & Accessories,127000.0,"USB 2, 0Digital DVB-T SDR + DAB + FM HDTV TV Penala Unit Penerima
Tongkat RTL2832U + R820T2 - Intl",Komputer & Laptop,145000.0,145000.0,0.07,0.660934175935
24,90087013,Lampu Meja 3 LED Fleksibel USB dengan Penjepit untuk Laptop PC,Mobile & Accessories,5000000.0,"Perak USB fleksibel 3 cahaya lampu meja untuk komputer PC laptop
dengan penjepit",Komputer & Laptop,100000.0,100000.0,0.15,0.804163324265
25,198923338,Kotak Makan Siang Bento Transparan Dengan Tiga Ruangan,Home & Living,40000.0,"Stainless Steel Thermal Bento Piknik Makan Siang Kotak Makanan
(Biru)",Alat Dapur,81000.0,81000.0,0.24,0.54054709684
26,391338722,Cat Eye Fashion Sunglasses Women Cat Eye Shape Sunglasses,Fashion Accessories,16400.0,Retro Classic Cat Eye Sunglasses UV400 Camel,"Jam Tangan, Kacamata, dan Perhiasan",41000.0,41000.0,0.03,0.543770369525
27,289353328,DC 0-100V Voltmeter 10A Red LED Panel Amp Digital Volt Gauge,Mobile & Accessories,46000.0,"DC 0-100V 50A Voltmeter Ammeter Red and Blue Panel Amp Volt Gauge
Meter - Intl","Perkakas, DIY & Outdoor",76000.0,76000.0,0.02,0.790595796702
28,128145624,Bantal Leher Travel Bentuk U Kartun Multi Warna,Sports Essentials,54000.0,"Multi-Warna Kartun Berbentuk U Perjalanan Bantal Penyangga Leher
Kepala (Hitam)",Tas & Travel,68000.0,68000.0,0.14,0.644006124973
29,295118602,Black Mini Aluminum UV ULTRA VIOLET 9 LED FLASHLIGHT Torch Light Lamp,Sports Essentials,11700.0,Mini Portable UV Flashlight Violet Lamp Light Torch(Blue light),"Perkakas, DIY & Outdoor",72000.0,72000.0,0.07,0.73798009448
30,234987996,Mens Flat Cap Peaked Racing Hat Beret Golf Newsboy,Fashion Accessories,13000.0,"Mens Vintage Flat Cap Peaked Racing Hat Beret Country Golf
Newsboy(White)",Fashion,51000.0,51000.0,0.06,0.853475206987
31,380808937,Skate Park Ramp Parts for Tech Deck Finger Board Parks,Hobby & Toys,99678.0,Skate Park Ramp Parts for Tech Deck Fingerboard Finger Board F,Olahraga & Outdoor,129000.0,129000.0,0.35,0.801292076056
32,113015005,Sepatu Pertama Bayi Perempuan: Dengan Mutiara,Baby & Kids,57100.0,Bayi Pertama Walkers Sepatu (Merah),Bayi & Balita,53000.0,53000.0,0.05,0.54896480136
33,100870348,Kacamata Wanita: Frame Kacamata Optikal Untuk Membaca,Fashion Accessories,73000.0,"2015 Eyewear frame kacamata optik mode membaca kacamata polos
(onta)","Jam Tangan, Kacamata, dan Perhiasan",54000.0,54000.0,0.03,0.584950247249
34,137967532,Dompet Penjepit Uang Model Tipis Bahan Stainless Steel Warna Hitam,Fashion Accessories,5400.0,"New Stainless Steel hitam tipis dompet uang saku klip dudukan 2
buah - International",Tas & Travel,41000.0,41000.0,0.03,0.549691342177
35,199018704,Charger: Charger Eropa AC 100-240V Adaptor DC 5.5 x 2.5MM 6V 1A 1000mA,Mobile & Accessories,27000.0,"AC 100-240 V DC adaptor konverter 5.5 x 2.5 mm 6 V 1 amp 1000mA
charger steker Uni Eropa - Internasional","Perkakas, DIY & Outdoor",47000.0,47000.0,0.08,0.653682064406
36,262914182,Perawatan Wajah: 12Pcs Jarum Pembersih Komedo/Jerawat/Noda,Health & Beauty,14400.0,"12 Buah Komedo Jerawat Penghapus Noda Kotor Alat Jarum Facial Jelas
Ekstraktor",Kesehatan & Kecantikan,41000.0,41000.0,0.04,0.526832696177
37,278368049,Sepatu Bayi Motif Bunga Warna Merah Lembut,Baby & Kids,41000.0,"Sepatu Bayi Sepatu Anak Bintik Dasar Lembut Bunga Sepatu (Berwarna
Merah Muda) (12)",Bayi & Balita,46000.0,46000.0,0.06,0.594343020314
38,199181801,Aksesoris: Mikroskop dengan Kaca Pembesar 10x untuk Perhiasan,Fashion Accessories,18000.0,"10 x mikroskop kaca pembesar untuk perhiasan alat pembesar Perangko
Antik","Jam Tangan, Kacamata, dan Perhiasan",44000.0,44000.0,0.04,0.719566224433
39,339526453,Silicone Funny Baby Pacifier Dummy Nipple Teethers Toddler Pacy Orthodontic,Baby & Kids,16000.0,"Silicone Funny Baby Pacifier Dummy Nipple Teethers (Red+Blue) -
intl",Bayi & Balita,34000.0,34000.0,0.02,0.733696784107
40,242548675,Cree HB3 H10 100W Proyektor Lampu LED Lampu Kabut,Automotive,95837.0,"2 x 9005 HB3 H10 6000 KB 100 Watt Bohlam Lampu Kabut Proyektor
Mengemudi",Mobil & Motor,132000.0,132000.0,0.07,0.618608131565
41,100898706,Penggaris Busur Derajat Putaran 180° Untuk Mengukur Dan Mencari Sudut,Mobile & Accessories,32000.0,"Stainless Steel 180 derajat busur derajat untuk mengukur sudut
putaran mesin pencari penguasa",Alat Tulis & Kerajinan,58000.0,58000.0,0.08,0.639605990712
42,323459787,Fashion Women PU Leather Card Phone Wallet Holder Mini Clutch Bag Purse,Women Bags,17000.0,"New Women Mini PU Leather Card Cell Phone Clutch Bag Wallet (Black)
- intl",Tas & Travel,41000.0,41000.0,0.04,0.726691775083
43,198694220,BC-06 Pemancar FM MP3 Bluetooth Handsfree Charger Mobil,Automotive,104000.0,"VODOOL 20Hz - 15Khz BC06 Bluetooth nirkabel pemancar FM memimpin
dengan tampilan USB Ganda 5 V/2.1 amp output charger mobil dukungan
MP3/WMA format untuk semua jenis kendaraan",Mobil & Motor,121000.0,121000.0,0.06,0.404149272097
44,217245104,Aksesoris Fashion: Kacamata Pelindung untuk Sport/Basket/Sepak Bola,Fashion Accessories,6000.0,"Olahraga Sepak Bola Basket Kacamata Pelindung Mata Kacamata
Pengaman Pelindung",Olahraga & Outdoor,64000.0,64000.0,0.14,0.741113990239
45,124561356,Tali Sabuk Bahan Nilon Warna Hitam untuk Mengikat Koper,Women Bags,65000.0,"20 x bungkus tali kawat kabel penyelenggara mengikat tali pemegang
untuk PC Laptop - International",Handphone & Tablet,40000.0,40000.0,0.02,0.33115737945
46,137123066,Jam Pasir Untuk Di Rumah: Dengan Waktu 60 Detik 1 Menit,Home & Living,17822.0,Warna 30 Menit Waktu Jam Pasir Jam Pasir Kayu Dekorasi Hadiah WR,Furnitur & Dekorasi,146000.0,146000.0,0.25,0.653061669342
47,294872164,3W Home Decoration Fiber Optical LED Flower Light,Electronics,20954.0,Fiber Optical Flower Light 3W Christmas Tree Lamp Decoration White,Promo Spesial,67000.0,67000.0,0.06,0.6879519615
48,238870399,DIY 3D Plum Vase Wall Stickers Home Decor Creative Wall Decals,Home & Living,27583.0,3d vase vinyl wall stickers,Furnitur & Dekorasi,73000.0,73000.0,0.12,0.595389502161
49,296573782,3pcs White Lace Dress Pregnant Long Dress,Women Clothes,350000.0,3pcs Pregnant Lace Dress Suit Photography Prop (White) (Intl),Bayi & Balita,355000.0,355000.0,0.5,0.667614892537
50,247809572,Baby Boys Clothing Set Letters Printed T-shirt + Shorts,Baby & Kids,65000.0,Boys Clothing Set T-shirt + Shorts (Navy Blue) - intl,Fashion,216000.0,216000.0,0.27,0.650319421075
51,235265411,200gx0.01g Mini Digital Scale Electronic Jewelry,Fashion Accessories,92000.0,"Pocket Mini Digital Scale DB-100 Electronic Precise Jewelry Scale
100gx0.01g","Jam Tangan, Kacamata, dan Perhiasan",120000.0,120000.0,0.13,0.778371649408
52,285560255,3-psc New fashion waterproof Nylon oxford bags,Women Bags,140000.0,"2015New fashion 3-psc backpack waterproof Nylon oxford bags(black)
- intl",Tas & Travel,177000.0,177000.0,0.51,0.91216739377
53,412392869,Fashion Handbags Shoulder Messenger Bag Mobile Phone Bag,Women Bags,95100.0,"Fashion Handbags Shoulder Messenger Bag Mobile Phone Bag(Black) -
intl",Tas & Travel,121000.0,121000.0,,0.953935225388
54,219686236,Silicone Anti-Slip Gel Soft Sport Insole Pad,Women Shoes,36600.0,Silicone Anti-Slip Gel Soft Sport Insole Pad - intl,Fashion,83000.0,83000.0,0.17,1.0
55,76147675,Crossbody Bag Wanita (Coklat Muda),Women Bags,94000.0,"Leisure Hollow Out Dompet Wanita Shoulder Crossbody Bag (Coklat
Muda)",Tas & Travel,114000.0,114000.0,0.23,0.693107031278
56,345652081,Nail Art: Gunting Kuku Palsu Akrilik,Cosmetics,17000.0,"20 buah 3 G mudah bersihkan lem kuku palsu Nail Art akrilik Tips
menghapus bersih",Kesehatan & Kecantikan,74000.0,74000.0,0.16,0.467965874063
57,285575174,Ankle Support Adjustable Sports Elastic Ankle Support Brace Pad Foot Protec,Health & Beauty,47000.0,"2 X Elastic Ankle Brace Support Band Sports Gym Protects Therapy -
Intl",Kesehatan & Kecantikan,35000.0,35000.0,0.04,0.547649033341
58,321053299,Beauty Bag Case Organizer Zipper Handbag Rose red,Women Bags,21000.0,Pro Makeup Train Storage Bag Case Rose (Red) - intl,Kesehatan & Kecantikan,161000.0,161000.0,0.29,0.428509324955
59,280491643,Weekly Pill Box Medicine Storage Organizer Holder Kit,Home & Living,31680.0,"Weekly 7 Days Colorful Pill Box Medicine Storage Organizer Holder
Kit",Furnitur & Dekorasi,91000.0,91000.0,0.16,0.860228215934
60,125111911,Otomotif : 2Pcs H4 12V 90W 2600K Halogen Lampu Kabut Mobil Kuning Keemasan,Automotive,72002.0,"2 buah H4 12 V 90 Watt 2600 KB halogen tahan air kuning keemasan
lampu Kabut Mobil - Internasional",Mobil & Motor,86000.0,86000.0,0.12,0.658312419163
61,200587706,Mouthpiece Terompet Warna Emas Perak Meg: Ukuran 3C,Hobby & Toys,71000.0,Emas Sangkakala Jubir Meg 5C Ukuran,"Media, Musik & Buku",89000.0,89000.0,0.12,0.694915135332
62,104545133,Baju Terusan Rompers Dari Bahan Katun Untuk Bayi Laki-Laki / Perempuan,Baby & Kids,135000.0,"Balita Anak Bayi Laki-Laki Yang Mengenakan Pakaian Terusan Katun
Baju Monyet Baju Senam (Hitam)",Bayi & Balita,80000.0,80000.0,0.09,0.601609553771
63,304632888,Lovely PU Leather Cute Girls Wallet Cartoon Cat Card Phone Holder Clutch,Women Bags,18700.0,Baby Girls Cute Jeans Lovely Cartoon Cat Long Pants - intl,Bayi & Balita,141000.0,141000.0,0.18,0.518680243513
64,247766346,4pcs Baby Outfit Romper Pants Leggings Hat Clothes Set,Baby & Kids,82620.0,"Baby Girls Cotton Romper Christmas Clothes Set with Leggings (White
Red)",Bayi & Balita,108000.0,108000.0,0.11,0.498108278876
65,236367248,Bodysuit Jumpsuit Romper Baju Monyet Anak Bayi Laki-Laki Perempuan Hangat,Baby & Kids,55000.0,"Bayi Laki-Laki Anak Perempuan Baju Bayi Baju Monyet Satu Set Huruf
(Hitam)",Bayi & Balita,73000.0,73000.0,0.06,0.676962351102
66,306355730,(WA)Womens Winter Double-breasted Hooded Long Section Jacket Outwear Coat,Women Clothes,312300.0,"Men 's Winter Slim Double Breasted Trench Coat Jacket Outwear
(Khaki)3XL - intl",Fashion,368000.0,368000.0,0.7,0.531681910149
67,412440414,Women PU Leather Button Tassel Short Wallet Card Coin Holder Clutch Purse,Women Bags,36210.0,"Women PU Leather Button Tassel Short Wallet Card Coin Holder Clutch
Purse(Pink) - intl",Tas & Travel,65000.0,65000.0,,0.954857166096
68,245207450,Topi Ski Topi Wol Rajut Gambar Tengkorak untuk Bayi Balita,Baby & Kids,33000.0,Bayi Perempuan Anak Rajutan Wol Topi-Topi Ski Tengkorak Balita,Bayi & Balita,56000.0,56000.0,0.05,0.809512836712
69,323459787,Fashion Women PU Leather Card Phone Wallet Holder Mini Clutch Bag Purse,Women Bags,17000.0,"New Women Mini PU Leather Card Cell Phone Clutch Bag Wallet (Blue)
- intl",Tas & Travel,41000.0,41000.0,0.03,0.714650949072
70,73315254,Perhiasan Kalung Berlapis Perak,Fashion Accessories,38000.0,"Berlapis perak perhiasan Diamond Crown hiasan kue pengantin
HeaddresSilvery panas - International","Jam Tangan, Kacamata, dan Perhiasan",85000.0,85000.0,0.1,0.46523685245
71,303363592,PC4-digit Code Mainboard Diagnostic Analyzer Tester PCI Card,Mobile & Accessories,27000.0,"PC 4-digit Code Mainboard Motherboard Diagnostic Analyzer Tester
PCI Card - intl",Mobil & Motor,58000.0,58000.0,0.04,0.942329063748
72,285601893,2017 New Spring Fashion Women Messenger Bag Zipper Clutch Bag,Women Bags,56000.0,"2017 New Spring Women PU Leather Messenger Zipper Clutch Bag (Pink)
- intl",Tas & Travel,85000.0,85000.0,0.15,0.81624945332
73,276728156,Aksesoris Fashion Wanita: Dompet Panjang Bahan PU dengan 12 Slot Kartu,Women Bags,29000.0,"y manis lembut PU tas dompet wanita panjang 6 dudukan slot kartu
ungu - Internasional",Tas & Travel,48000.0,48000.0,0.06,0.478530965434
74,201814447,Sandal Bayi Dengan Sol Lembut Motif Bunga (Putih),Baby & Kids,42000.0,Bayi sandal bersirkulasi (putih) - International,Bayi & Balita,59000.0,59000.0,0.04,0.38479758682
75,243834430,Bantal: Bantal Tidur Bayi Lembut Mencegah Bayi Memiliki Kepala Datar,Home & Living,31350.0,Mencegah Kepala Datar Bantal Lembut Bayi Panda Tidur Positioner,Bayi & Balita,67000.0,67000.0,0.09,0.705129796542
76,236494941,Alat Olahraga Luar Ruangan Gawang Sepak Bola,Sports Essentials,35530.0,"Sepak Bola Gawang Pasca Bersih Kolam Pelatihan Olahraga Alat
Praktek 1,5 m x 1 m",Olahraga & Outdoor,70000.0,70000.0,0.13,0.488956066873
77,68382113,Sepatu Kulit Lembut untuk Bayi (Putih),Baby & Kids,40200.0,Bayi Satu-Satunya Sepatu Lembut (Putih),Bayi & Balita,70000.0,70000.0,0.07,0.725263313798
78,295585901,【Stock】7 Double DIN Android HD Car Stereo DVD Player GPS + 8GTF,Automotive,1676000.0,"7"" 2DIN Double DIN Android HD Car Stereo DVD Player GPS",Mobil & Motor,2113000.0,2113000.0,2.01,0.804684833761
79,304406271,8 in 1 Mobile Phone Repair Tools Kit Screwdriver Set for iPhone iPad NDS PS,Mobile & Accessories,49000.0,"Mobile Phone Repair Tool Kit 45in1 Screwdriver Set For iPhone iPad
iPod PC",Handphone & Tablet,172000.0,172000.0,0.35,0.704187692494
80,367224620,6 Buah Kuas Makeup Eyeshadow Alis Garis Mata Bulu Mata Perona Bedak,Cosmetics,31000.0,"Double kepala sikat alis sisir bedak perona mata dengan pensil kuas
alat make up - International",Kesehatan & Kecantikan,30000.0,30000.0,0.01,0.470376497981
81,161167740,Baby Kids Lacing Boots Prewalker Anti-slip Soft Sole Shoes,Baby & Kids,44300.0,Kids Baby Lacing Prewalker Anti-slip Soft Sole Shoes - intl,Bayi & Balita,64000.0,64000.0,,0.925747639151
82,380531180,Aksesoris Fashion Bayi: Topi Kupluk Rajut Desain Telinga Kelinci untuk Fotografi,Baby & Kids,46000.0,"Topi bayi katun lembut simpul telinga kelinci topi kupluk
merenggang - Internasional",Bayi & Balita,39000.0,39000.0,0.03,0.497026670922
83,197779306,Konektor Adaptor Konverter HDMI Jantan Ke Betina,Computer & Accessories,20000.0,"90 derajat + 270 derajat HDMI betina jantan sudut kanan Konektor
Adaptor","TV, Audio/Video, Permainan & Perangkat Wearable",37000.0,37000.0,0.02,0.615446040448
84,201569277,Set Pakaian Kaos Bayi Laki-Laki + Celana Panjang,Baby & Kids,68040.0,"Pakaian Bayi Laki-laki yang panjang dan lengan baju satu set kaos +
Celana",Bayi & Balita,108000.0,108000.0,0.11,0.804172900457
85,219885120,Aksesoris Fashion Wanita: Cincin Tembaga Zirkon Lapis Emas dengan Permata,Fashion Accessories,6900.0,"Wanita yang anggun Permata perhiasan cincin tembaga 18 KB emas Fil
zirkon as #7 - Internasional","Jam Tangan, Kacamata, dan Perhiasan",36000.0,36000.0,,0.515074040303
86,241956191,Dekorasi: Pen Meter Penguji Kualitas Air EC TDS PH Digital LCD Untuk Memantau Kolam Aquarium,Home & Living,186000.0,Gelar pH meter digital portabel + TDS LCDTester memantau Air,"Perkakas, DIY & Outdoor",65000.0,65000.0,0.08,0.638174182502
87,277121908,(Hot sale)Sabuk Pengaman Anak di Sepeda Motor,Baby & Kids,102000.0,Tempat Sabuk Pengaman Sepeda Motor,Bayi & Balita,134000.0,134000.0,0.24,0.737521924983
88,240187589,Mini Electric Nail Pedicure Grinding Polishing Tool,Cosmetics,89000.0,"10 Pcs Black Polishing and Finishing Leather Edge Grinding Bar
Craft Tool - Intl",Lazada Deals,48000.0,48000.0,0.06,0.394436913273
89,445912407,10pcs Rainbow Glitter Masking Tape Decorative DIY Scrapbooking Adhesive,Home & Living,13263.0,"10x Rainbow Washi Sticky Paper Masking Adhesive Decorative Tape
Scrapbookin",Mainan Anak,43000.0,43000.0,0.04,0.599989995152
90,73316672,Jam Tangan Wanita 2016 Dengan Gelang Gaya Garis Angkatan Laut,Watches,95400.0,"Angkatan Laut Set pakaian anak model-t-shirt garis + celana (hitam
putih) - International",Fashion,90000.0,90000.0,0.17,0.489728449468
91,108662241,Perhiasan Anting -Anting Tindik: Model Giwang Kristal Bentuk Hati Cantik,Fashion Accessories,9750.0,"Fashion Korea Lembut Giwang Cantik Anting-Anting Telinga Bintang
Klip","Jam Tangan, Kacamata, dan Perhiasan",32000.0,32000.0,,0.588068106916
92,137986284,（ORB) Jam Tangan Anak Multifungsi Untuk Olahraga Tahan Air,Watches,26000.0,"Multifungsi Tahan Air Anak Gadis Anak Olahraga Jam Tangan
Elektronik Kuning","Jam Tangan, Kacamata, dan Perhiasan",58500.0,58500.0,0.04,0.689372042797
93,100862130,Tempat Kue DIY dengan Tiga Tingkatan yang Berbentuk Seperti Mahkota Cocok untuk Dekorasi Pesta,Home & Living,20000.0,"Set 3 tingkatan piring kue stan mahkota dibetulkan batang pegangan
Partai PAS",Alat Dapur,41000.0,41000.0,0.06,0.342356403401
94,113019789,6 Buah Bando Bandana Fashion Bayi Perempuan: Bentuk Simpul Terbaru,Baby & Kids,102000.0,"7 buah nak bayi perempuan bando cantik menghiasi media cetak
Headwrap besar ikatan simpul HEADWEAR",Bayi & Balita,86000.0,86000.0,0.08,0.354594924392
95,120693216,(ORB) Bantalan Sol untuk Sepatu Hak Tinggi,Women Shoes,24300.0,"1 pasang bantalan Gel lengkungan Metatarsal mendukung sol pijat
untuk sepatu hak tinggi kayu Cendana (aneka warna) - International",Fashion,46000.0,46000.0,0.07,0.472183955197
96,90090977,Sepatu Bot Ikatan Simpul Musim Dingin Bayi Perempuan Prewalker,Baby & Kids,58000.0,"Bayi perempuan sepatu bot salju musim dingin dengan ikatan simpul
(Berwarna Merah Muda)",Bayi & Balita,82000.0,82000.0,0.07,0.734634379148
97,248501711,Tas Penyimpanan Sepatu: Wadah Untuk Menyusun Melindungi Sepatu Boot Salju Tahan Debu,Home & Living,46000.0,"Manfaat Penyimpanan Sepatu Tas Pelindung Pengurus Wadah Debu
(Hitam)",Tas & Travel,77000.0,77000.0,0.17,0.398693343516
98,248385414,Tirai Jendela Pintu Bahan Kain Pual Tule Motif Bunga Vintage 100*200cm,Home & Living,40800.0,New Motif Bunga Kain Tule Kain Pual Tirai Jendela Pintu Ungu Tua,Furnitur & Dekorasi,130000.0,130000.0,0.25,0.77610648804
99,250370913,New Guitar Pedal Power Supply 9V 12V 18V,Hobby & Toys,390000.0,1 SET Caline CP-05 Guitar Pedal Power Supply 9v 12v 18v 10 Output,"Perkakas, DIY & Outdoor",411000.0,411000.0,0.56,0.689836983845
100,243538742,Bando Kepala Bayi Renda Bunga Cantik,Baby & Kids,23000.0,Butterfly Aksesoris Bando Bayi Renda HEADWEAR,Bayi & Balita,35000.0,35000.0,0.01,0.480617441072
101,309340802,Baby Lace Butterfly Headband,Baby & Kids,2000.0,1pc Baby Lace Butterfly Headband Aksesoris Headwear (Warna Acak),Bayi & Balita,28000.0,28000.0,0.01,0.66474054878
102,272182336,baby Children Satin Rose Headband Hair Bow Band Accessories,Baby & Kids,11000.0,10pcs Girls Baby Children Satin Headband Hair Bow Band Accessories,Bayi & Balita,60000.0,60000.0,0.05,0.888100524798
103,242592453,Gaun Anak Perempuan Model Putri Motif Kupu-kupu Tanpa Lengan untuk Musim Semi dan Musim Panas,Baby & Kids,46000.0,Gaya Gadis Musim Panas Gaun Tanpa Lengan Motif Kupu,Fashion,127000.0,127000.0,0.17,0.644629367452
104,226936841,Fashion Wanita: Jam Tangan Gelang Vintage,Watches,38200.0,"Gaun Wanita Jam Tangan Pria Vintage Perhiasan Gelang Atas Kuarsa
Sejalan Hitam","Jam Tangan, Kacamata, dan Perhiasan",50000.0,50000.0,0.04,0.517711514765
105,243838028,Set Pakaian Anak Bayi Atasan Lengan Panjang Celana Kotak-Kotak,Baby & Kids,78991.0,2 buah kotak-kotak Set pakaian anak atasan + celana pendek (putih),Fashion,126000.0,126000.0,0.11,0.768979446709
106,255893447,Fashion Anak: Gaun Lengan Pendek Warna Biru Tua dengan Motif Bunga dan Polka Dot,Baby & Kids,68000.0,Gadis Bunga Gaun Lengan Pendek Motif Polkadot (Biru Tua),Fashion,96000.0,96000.0,0.08,0.589770404772
107,296862802,rechargeable hair clipper cutting beard trimmer Haircut,Health & Beauty,113000.0,Rechargeable Hair Clipper Beard Trimmer (Black),Kesehatan & Kecantikan,170000.0,170000.0,0.34,0.779749495031
108,219996944,Aksesoris Fashion Wanita: Syal Arab Taktis Militer Motif Warna Hijau Tentara,Fashion Accessories,73300.0,"Taktis Militer Angkatan Darat Arab Shemagh Keffiyeh Syal Selendang
Hijau Tentara(Int: One size) - Intl",Fashion,101000.0,101000.0,0.17,0.564446275946
109,73316672,Jam Tangan Wanita 2016 Dengan Gelang Gaya Garis Angkatan Laut,Watches,95400.0,4 Gaya Angkatan Laut kain kapas Gantung dinding saku,Promo Spesial,44000.0,44000.0,0.05,0.51258012281
