,shopee_product_ID,shopee_name,shopee_cat,shopee_price,lazada_name,lazada_cat,lazada_price,lazada_discount_price,lazada_weight,similarity_score
41,100898706,Penggaris Busur Derajat Putaran 180° Untuk Mengukur Dan Mencari Sudut,Mobile & Accessories,32000.0,"Stainless Steel 180 derajat busur derajat untuk mengukur sudut
putaran mesin pencari penguasa",Alat Tulis & Kerajinan,58000.0,58000.0,0.08,0.639605892991
42,323459787,Fashion Women PU Leather Card Phone Wallet Holder Mini Clutch Bag Purse,Women Bags,17000.0,"New Women Mini PU Leather Card Cell Phone Clutch Bag Wallet (Black)
- intl",Tas & Travel,41000.0,41000.0,0.04,0.727396477056
43,198694220,BC-06 Pemancar FM MP3 Bluetooth Handsfree Charger Mobil,Automotive,104000.0,"VODOOL 20Hz - 15Khz BC06 Bluetooth nirkabel pemancar FM memimpin
dengan tampilan USB Ganda 5 V/2.1 amp output charger mobil dukungan
MP3/WMA format untuk semua jenis kendaraan",Mobil & Motor,121000.0,121000.0,0.06,0.403059527089
44,217245104,Aksesoris Fashion: Kacamata Pelindung untuk Sport/Basket/Sepak Bola,Fashion Accessories,6000.0,"Olahraga Sepak Bola Basket Kacamata Pelindung Mata Kacamata
Pengaman Pelindung",Olahraga & Outdoor,64000.0,64000.0,0.14,0.748665958379
45,392449595,Aksesoris: 10Pcs Tungsten Bermanik Baru Untuk Mengikat Tali Gantung,Sports Essentials,46500.0,"20 x bungkus tali kawat kabel penyelenggara mengikat tali pemegang
untuk PC Laptop - International",Handphone & Tablet,40000.0,40000.0,0.02,0.353060967426
46,137123066,Jam Pasir Untuk Di Rumah: Dengan Waktu 60 Detik 1 Menit,Home & Living,17822.0,Warna 30 Menit Waktu Jam Pasir Jam Pasir Kayu Dekorasi Hadiah WR,Furnitur & Dekorasi,146000.0,146000.0,0.25,0.653065297488
47,294872164,3W Home Decoration Fiber Optical LED Flower Light,Electronics,20954.0,Fiber Optical Flower Light 3W Christmas Tree Lamp Decoration White,Promo Spesial,67000.0,67000.0,0.06,0.670518265629
48,238870399,DIY 3D Plum Vase Wall Stickers Home Decor Creative Wall Decals,Home & Living,27583.0,3d vase vinyl wall stickers,Furnitur & Dekorasi,73000.0,73000.0,0.12,0.604124553993
49,296573782,3pcs White Lace Dress Pregnant Long Dress,Women Clothes,350000.0,3pcs Pregnant Lace Dress Suit Photography Prop (White) (Intl),Bayi & Balita,355000.0,355000.0,0.5,0.677608590089
50,248423881,Boys Navy Style Clothing Set Striped T-shirt+Pants (Black White),Baby & Kids,57510.0,Boys Clothing Set T-shirt + Shorts (Navy Blue) - intl,Fashion,216000.0,216000.0,0.27,0.636185990806
51,272196714,200gx0.01g Mini Digital Scale Diamond LCD Electronic Jewelry Pocket Scales,Fashion Accessories,82000.0,"Pocket Mini Digital Scale DB-100 Electronic Precise Jewelry Scale
100gx0.01g","Jam Tangan, Kacamata, dan Perhiasan",120000.0,120000.0,0.13,0.846968007759
52,285560255,3-psc New fashion waterproof Nylon oxford bags,Women Bags,140000.0,"2015New fashion 3-psc backpack waterproof Nylon oxford bags(black)
- intl",Tas & Travel,177000.0,177000.0,0.51,0.906934997566
53,412392869,Fashion Handbags Shoulder Messenger Bag Mobile Phone Bag,Women Bags,95100.0,"Fashion Handbags Shoulder Messenger Bag Mobile Phone Bag(Black) -
intl",Tas & Travel,121000.0,121000.0,,0.944166436285
54,219686236,Silicone Anti-Slip Gel Soft Sport Insole Pad,Women Shoes,36600.0,Silicone Anti-Slip Gel Soft Sport Insole Pad - intl,Fashion,83000.0,83000.0,0.17,1.0
55,76147675,Crossbody Bag Wanita (Coklat Muda),Women Bags,94000.0,"Leisure Hollow Out Dompet Wanita Shoulder Crossbody Bag (Coklat
Muda)",Tas & Travel,114000.0,114000.0,0.23,0.692758370982
56,345652081,Nail Art: Gunting Kuku Palsu Akrilik,Cosmetics,17000.0,"20 buah 3 G mudah bersihkan lem kuku palsu Nail Art akrilik Tips
menghapus bersih",Kesehatan & Kecantikan,74000.0,74000.0,0.16,0.469692055478
57,285575174,Ankle Support Adjustable Sports Elastic Ankle Support Brace Pad Foot Protec,Health & Beauty,47000.0,"2 X Elastic Ankle Brace Support Band Sports Gym Protects Therapy -
Intl",Kesehatan & Kecantikan,35000.0,35000.0,0.04,0.59277148949
58,321053299,Beauty Bag Case Organizer Zipper Handbag Rose red,Women Bags,21000.0,Pro Makeup Train Storage Bag Case Rose (Red) - intl,Kesehatan & Kecantikan,161000.0,161000.0,0.29,0.449169109855
59,280491643,Weekly Pill Box Medicine Storage Organizer Holder Kit,Home & Living,31680.0,"Weekly 7 Days Colorful Pill Box Medicine Storage Organizer Holder
Kit",Furnitur & Dekorasi,91000.0,91000.0,0.16,0.892582550502
60,125111911,Otomotif : 2Pcs H4 12V 90W 2600K Halogen Lampu Kabut Mobil Kuning Keemasan,Automotive,72002.0,"2 buah H4 12 V 90 Watt 2600 KB halogen tahan air kuning keemasan
lampu Kabut Mobil - Internasional",Mobil & Motor,86000.0,86000.0,0.12,0.65812114986
61,200587706,Mouthpiece Terompet Warna Emas Perak Meg: Ukuran 3C,Hobby & Toys,71000.0,Emas Sangkakala Jubir Meg 5C Ukuran,"Media, Musik & Buku",89000.0,89000.0,0.12,0.694915135332
62,104545133,Baju Terusan Rompers Dari Bahan Katun Untuk Bayi Laki-Laki / Perempuan,Baby & Kids,135000.0,"Balita Anak Bayi Laki-Laki Yang Mengenakan Pakaian Terusan Katun
Baju Monyet Baju Senam (Hitam)",Bayi & Balita,80000.0,80000.0,0.09,0.61635533385
63,228350814,Baby Girls Boys Long Pants Cotton Cartoon Printed Pants Toddler Cloth,Baby & Kids,47800.0,Baby Girls Cute Jeans Lovely Cartoon Cat Long Pants - intl,Bayi & Balita,141000.0,141000.0,0.18,0.501798293309
64,242595251,Baby Girls Cotton Romper Bodysuit Jumpsuit Outfits Christmas,Baby & Kids,85260.0,"Baby Girls Cotton Romper Christmas Clothes Set with Leggings (White
Red)",Bayi & Balita,108000.0,108000.0,0.11,0.501585043407
65,236367248,Bodysuit Jumpsuit Romper Baju Monyet Anak Bayi Laki-Laki Perempuan Hangat,Baby & Kids,55000.0,"Bayi Laki-Laki Anak Perempuan Baju Bayi Baju Monyet Satu Set Huruf
(Hitam)",Bayi & Balita,73000.0,73000.0,0.06,0.679491814721
66,306355730,(WA)Womens Winter Double-breasted Hooded Long Section Jacket Outwear Coat,Women Clothes,312300.0,"Men 's Winter Slim Double Breasted Trench Coat Jacket Outwear
(Khaki)3XL - intl",Fashion,368000.0,368000.0,0.7,0.530794348046
67,412440414,Women PU Leather Button Tassel Short Wallet Card Coin Holder Clutch Purse,Women Bags,36210.0,"Women PU Leather Button Tassel Short Wallet Card Coin Holder Clutch
Purse(Pink) - intl",Tas & Travel,65000.0,65000.0,,0.953502783583
68,245207450,Topi Ski Topi Wol Rajut Gambar Tengkorak untuk Bayi Balita,Baby & Kids,33000.0,Bayi Perempuan Anak Rajutan Wol Topi-Topi Ski Tengkorak Balita,Bayi & Balita,56000.0,56000.0,0.05,0.809244225471
69,323459787,Fashion Women PU Leather Card Phone Wallet Holder Mini Clutch Bag Purse,Women Bags,17000.0,"New Women Mini PU Leather Card Cell Phone Clutch Bag Wallet (Blue)
- intl",Tas & Travel,41000.0,41000.0,0.03,0.715355438954
70,73315254,Perhiasan Kalung Berlapis Perak,Fashion Accessories,38000.0,"Berlapis perak perhiasan Diamond Crown hiasan kue pengantin
HeaddresSilvery panas - International","Jam Tangan, Kacamata, dan Perhiasan",85000.0,85000.0,0.1,0.484945103645
71,303363592,PC4-digit Code Mainboard Diagnostic Analyzer Tester PCI Card,Mobile & Accessories,27000.0,"PC 4-digit Code Mainboard Motherboard Diagnostic Analyzer Tester
PCI Card - intl",Mobil & Motor,58000.0,58000.0,0.04,0.934179685915
72,285601893,2017 New Spring Fashion Women Messenger Bag Zipper Clutch Bag,Women Bags,56000.0,"2017 New Spring Women PU Leather Messenger Zipper Clutch Bag (Pink)
- intl",Tas & Travel,85000.0,85000.0,0.15,0.816059677375
73,276728156,Aksesoris Fashion Wanita: Dompet Panjang Bahan PU dengan 12 Slot Kartu,Women Bags,29000.0,"y manis lembut PU tas dompet wanita panjang 6 dudukan slot kartu
ungu - Internasional",Tas & Travel,48000.0,48000.0,0.06,0.476200717202
74,201814447,Sandal Bayi Dengan Sol Lembut Motif Bunga (Putih),Baby & Kids,42000.0,Bayi sandal bersirkulasi (putih) - International,Bayi & Balita,59000.0,59000.0,0.04,0.398516762689
75,243834430,Bantal: Bantal Tidur Bayi Lembut Mencegah Bayi Memiliki Kepala Datar,Home & Living,31350.0,Mencegah Kepala Datar Bantal Lembut Bayi Panda Tidur Positioner,Bayi & Balita,67000.0,67000.0,0.09,0.70676738661
76,236494941,Alat Olahraga Luar Ruangan Gawang Sepak Bola,Sports Essentials,35530.0,"Sepak Bola Gawang Pasca Bersih Kolam Pelatihan Olahraga Alat
Praktek 1,5 m x 1 m",Olahraga & Outdoor,70000.0,70000.0,0.13,0.488918292188
77,68382113,Sepatu Kulit Lembut untuk Bayi (Putih),Baby & Kids,40200.0,Bayi Satu-Satunya Sepatu Lembut (Putih),Bayi & Balita,70000.0,70000.0,0.07,0.725263734169
78,295585901,【Stock】7 Double DIN Android HD Car Stereo DVD Player GPS + 8GTF,Automotive,1676000.0,"7"" 2DIN Double DIN Android HD Car Stereo DVD Player GPS",Mobil & Motor,2113000.0,2113000.0,2.01,0.804166663986
79,304406271,8 in 1 Mobile Phone Repair Tools Kit Screwdriver Set for iPhone iPad NDS PS,Mobile & Accessories,49000.0,"Mobile Phone Repair Tool Kit 45in1 Screwdriver Set For iPhone iPad
iPod PC",Handphone & Tablet,172000.0,172000.0,0.35,0.779814995099
80,283321094,6 pcs Kuas Make Up untuk Alis Mata  Bedak  Foundation  dan Blushing,Cosmetics,99000.0,"Double kepala sikat alis sisir bedak perona mata dengan pensil kuas
alat make up - International",Kesehatan & Kecantikan,30000.0,30000.0,0.01,0.522602294782
81,161167740,Baby Kids Lacing Boots Prewalker Anti-slip Soft Sole Shoes,Baby & Kids,44300.0,Kids Baby Lacing Prewalker Anti-slip Soft Sole Shoes - intl,Bayi & Balita,64000.0,64000.0,,0.920204773784
82,380531180,Aksesoris Fashion Bayi: Topi Kupluk Rajut Desain Telinga Kelinci untuk Fotografi,Baby & Kids,46000.0,"Topi bayi katun lembut simpul telinga kelinci topi kupluk
merenggang - Internasional",Bayi & Balita,39000.0,39000.0,0.03,0.497141207651
83,197779306,Konektor Adaptor Konverter HDMI Jantan Ke Betina,Computer & Accessories,20000.0,"90 derajat + 270 derajat HDMI betina jantan sudut kanan Konektor
Adaptor","TV, Audio/Video, Permainan & Perangkat Wearable",37000.0,37000.0,0.02,0.615531983022
84,201569277,Set Pakaian Kaos Bayi Laki-Laki + Celana Panjang,Baby & Kids,68040.0,"Pakaian Bayi Laki-laki yang panjang dan lengan baju satu set kaos +
Celana",Bayi & Balita,108000.0,108000.0,0.11,0.804075839629
85,219885120,Aksesoris Fashion Wanita: Cincin Tembaga Zirkon Lapis Emas dengan Permata,Fashion Accessories,6900.0,"Wanita yang anggun Permata perhiasan cincin tembaga 18 KB emas Fil
zirkon as #7 - Internasional","Jam Tangan, Kacamata, dan Perhiasan",36000.0,36000.0,,0.51515657213
86,241956191,Dekorasi: Pen Meter Penguji Kualitas Air EC TDS PH Digital LCD Untuk Memantau Kolam Aquarium,Home & Living,186000.0,Gelar pH meter digital portabel + TDS LCDTester memantau Air,"Perkakas, DIY & Outdoor",65000.0,65000.0,0.08,0.637632419399
87,277121908,(Hot sale)Sabuk Pengaman Anak di Sepeda Motor,Baby & Kids,102000.0,Tempat Sabuk Pengaman Sepeda Motor,Bayi & Balita,134000.0,134000.0,0.24,0.73758970674
88,434960936,^O^  Copper Thick Leather Craft Belt Saddle Edge Grind Burnish Polish Tool Gold,Home & Living,62763.0,"10 Pcs Black Polishing and Finishing Leather Edge Grinding Bar
Craft Tool - Intl",Lazada Deals,48000.0,48000.0,0.06,0.440612393199
89,276452263,10 PCS Decorative Lace Roll Washi Sticky Paper Tape Crafts,Home & Living,28000.0,"10x Rainbow Washi Sticky Paper Masking Adhesive Decorative Tape
Scrapbookin",Mainan Anak,43000.0,43000.0,0.04,0.578392524469
90,73316672,Jam Tangan Wanita 2016 Dengan Gelang Gaya Garis Angkatan Laut,Watches,95400.0,"Angkatan Laut Set pakaian anak model-t-shirt garis + celana (hitam
putih) - International",Fashion,90000.0,90000.0,0.17,0.509648188827
91,108662241,Perhiasan Anting -Anting Tindik: Model Giwang Kristal Bentuk Hati Cantik,Fashion Accessories,9750.0,"Fashion Korea Lembut Giwang Cantik Anting-Anting Telinga Bintang
Klip","Jam Tangan, Kacamata, dan Perhiasan",32000.0,32000.0,,0.587750024202
92,137986284,（ORB) Jam Tangan Anak Multifungsi Untuk Olahraga Tahan Air,Watches,26000.0,"Multifungsi Tahan Air Anak Gadis Anak Olahraga Jam Tangan
Elektronik Kuning","Jam Tangan, Kacamata, dan Perhiasan",58500.0,58500.0,0.04,0.689372302351
93,100862130,Tempat Kue DIY dengan Tiga Tingkatan yang Berbentuk Seperti Mahkota Cocok untuk Dekorasi Pesta,Home & Living,20000.0,"Set 3 tingkatan piring kue stan mahkota dibetulkan batang pegangan
Partai PAS",Alat Dapur,41000.0,41000.0,0.06,0.342520609134
94,113019789,6 Buah Bando Bandana Fashion Bayi Perempuan: Bentuk Simpul Terbaru,Baby & Kids,102000.0,"7 buah nak bayi perempuan bando cantik menghiasi media cetak
Headwrap besar ikatan simpul HEADWEAR",Bayi & Balita,86000.0,86000.0,0.08,0.354618812138
95,120693216,(ORB) Bantalan Sol untuk Sepatu Hak Tinggi,Women Shoes,24300.0,"1 pasang bantalan Gel lengkungan Metatarsal mendukung sol pijat
untuk sepatu hak tinggi kayu Cendana (aneka warna) - International",Fashion,46000.0,46000.0,0.07,0.481404662315
96,90090977,Sepatu Bot Ikatan Simpul Musim Dingin Bayi Perempuan Prewalker,Baby & Kids,58000.0,"Bayi perempuan sepatu bot salju musim dingin dengan ikatan simpul
(Berwarna Merah Muda)",Bayi & Balita,82000.0,82000.0,0.07,0.735541191264
97,248501711,Tas Penyimpanan Sepatu: Wadah Untuk Menyusun Melindungi Sepatu Boot Salju Tahan Debu,Home & Living,46000.0,"Manfaat Penyimpanan Sepatu Tas Pelindung Pengurus Wadah Debu
(Hitam)",Tas & Travel,77000.0,77000.0,0.17,0.403369588859
98,248385414,Tirai Jendela Pintu Bahan Kain Pual Tule Motif Bunga Vintage 100*200cm,Home & Living,40800.0,New Motif Bunga Kain Tule Kain Pual Tirai Jendela Pintu Ungu Tua,Furnitur & Dekorasi,130000.0,130000.0,0.25,0.779636023009
99,250370913,New Guitar Pedal Power Supply 9V 12V 18V,Hobby & Toys,390000.0,1 SET Caline CP-05 Guitar Pedal Power Supply 9v 12v 18v 10 Output,"Perkakas, DIY & Outdoor",411000.0,411000.0,0.56,0.685836564209
100,243538742,Bando Kepala Bayi Renda Bunga Cantik,Baby & Kids,23000.0,Butterfly Aksesoris Bando Bayi Renda HEADWEAR,Bayi & Balita,35000.0,35000.0,0.01,0.481263497618
101,309340802,Baby Lace Butterfly Headband,Baby & Kids,2000.0,1pc Baby Lace Butterfly Headband Aksesoris Headwear (Warna Acak),Bayi & Balita,28000.0,28000.0,0.01,0.679104692122
102,272182336,baby Children Satin Rose Headband Hair Bow Band Accessories,Baby & Kids,11000.0,10pcs Girls Baby Children Satin Headband Hair Bow Band Accessories,Bayi & Balita,60000.0,60000.0,0.05,0.89205080543
103,242592453,Gaun Anak Perempuan Model Putri Motif Kupu-kupu Tanpa Lengan untuk Musim Semi dan Musim Panas,Baby & Kids,46000.0,Gaya Gadis Musim Panas Gaun Tanpa Lengan Motif Kupu,Fashion,127000.0,127000.0,0.17,0.644726224196
104,226936841,Fashion Wanita: Jam Tangan Gelang Vintage,Watches,38200.0,"Gaun Wanita Jam Tangan Pria Vintage Perhiasan Gelang Atas Kuarsa
Sejalan Hitam","Jam Tangan, Kacamata, dan Perhiasan",50000.0,50000.0,0.04,0.519556932713
105,243838028,Set Pakaian Anak Bayi Atasan Lengan Panjang Celana Kotak-Kotak,Baby & Kids,78991.0,2 buah kotak-kotak Set pakaian anak atasan + celana pendek (putih),Fashion,126000.0,126000.0,0.11,0.768835262847
106,255893447,Fashion Anak: Gaun Lengan Pendek Warna Biru Tua dengan Motif Bunga dan Polka Dot,Baby & Kids,68000.0,Gadis Bunga Gaun Lengan Pendek Motif Polkadot (Biru Tua),Fashion,96000.0,96000.0,0.08,0.586502198026
107,296862802,rechargeable hair clipper cutting beard trimmer Haircut,Health & Beauty,113000.0,Rechargeable Hair Clipper Beard Trimmer (Black),Kesehatan & Kecantikan,170000.0,170000.0,0.34,0.779261663101
108,219996944,Aksesoris Fashion Wanita: Syal Arab Taktis Militer Motif Warna Hijau Tentara,Fashion Accessories,73300.0,"Taktis Militer Angkatan Darat Arab Shemagh Keffiyeh Syal Selendang
Hijau Tentara(Int: One size) - Intl",Fashion,101000.0,101000.0,0.17,0.564630458939
109,73316672,Jam Tangan Wanita 2016 Dengan Gelang Gaya Garis Angkatan Laut,Watches,95400.0,4 Gaya Angkatan Laut kain kapas Gantung dinding saku,Promo Spesial,44000.0,44000.0,0.05,0.512597476535
