Product ID,Hash Value
511005920,"['000000e9f0f9f9fd', '00ffff00c3410f3f', 'f7dfc3c3e7c3c3ff', 'ffc381c3c3c3c3ff']"
490407768,"['ffffe391838fe3ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
224752251,"['fff3e18c018181ff', 'ffffe1919383e3ff', 'ffff00001200ffff', '88c96070fdf0f1f1', 'ffffe183838fe3ff', 'fff3e18c018181ff']"
510919994,"['ff0000ffff0000ff', 'ffffe181812101ff', 'fffbe3a5818181ff']"
510919995,"['ff0000ffff0000ff', 'fffbe3c1818181ff', 'ffffe181812101ff']"
224752254,"['f7b783031f1f47ff', 'fff381046181818b', 'fff381046181818b', 'fff381046181818b', 'f7b783031f1f47ff', 'f7b783031f1f47ff', 'fff381046181818b']"
570348669,"['c0fff6e0c0f0c000', 'ffffffc3c1ff0100', '0000f0fff9e08080']"
511030824,"['ff0000ffff0000ff', 'fffff1818121019f']"
490478908,"['e7c7ffffd3000828', 'ffe3c181c3c3c3c3', '0f36310760f0f9f9', 'ffffc383c7c3c3ef', 'ffff00003f00ffff']"
420131622,"['00ffff00c3410f3f', 'fff3e181018181ff', 'fffffff3939f8fff']"
511030821,"['fffff181812101df', 'ff0000ffff0000ff']"
525844758,['bdf0c0d0c0f3f3f3']
450423025,"['fff3e180018181ff', 'fff1e081018181df', 'ffff00003f00ffff', 'fff3e181818181ff']"
525844753,['ffff0000ffffffff']
525844752,['ffc1818181e7e7ff']
525844751,"['ff0100012001ffff', 'f7c7c18181c3f7ff', 'e7c3818181e3e7ff']"
511049903,"['ff0000ffff0000ff', 'ffe7c3c3c3c181c3', 'ffe7c3c3818181c3']"
488686603,"['ffe1e181018181ff', 'fff3e181018181ff', 'ffff00003f00ffff']"
488686604,"['00c27e7adf0f0f1f', 'ffe3c181818183ff', 'ffff00003f00ffff', 'fff3e501038381ff']"
509304130,"['ff0000ffff0000ff', 'fffff1c1810101df']"
509304132,"['ff0000ffff0000ff', 'fffff181810101df']"
509304133,"['ff0000ffff0000ff', 'fffff181810101df']"
525844810,['ff81018321098dff']
510977470,"['ff0000ffff0000ff', 'ffe7c3c3818181c3', 'ffe7c3c3818181c3', 'ffe7c3c3c3c1c1c3', '00000200df9f9f9f']"
490322612,"['ffffe18183e383ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
490246350,"['fff7c1818fe383ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
242870607,"['0400d8ff3c3e3a3d', '0000fd1a5c7efe3d', '0000fbda5c7f5f19', '040cd8fb3c3e3e3d', '0400f9da7c7f7f3d', '2700d8fb3c3f3e19', '0010fd7a3e3a3e38']"
509304034,"['ff0000ffff0000ff', 'ffe7c3c3818181c3', 'ffe7c3c3838181c3']"
450423024,"['fff3e081838181df', 'ffffe18383e383ff', 'fff3e180018181ff', 'ffff00003f00ffff', '04066000c71f1f3f']"
207165597,"['fff381046181818b', 'ffff7ef0d009080f', 'f7b38703131f47ff', 'f7b38703131f47ff']"
529283260,"['ffffe1d191a19f8f', 'fff1e0e10101939f', 'ffff00003f00ffff', 'fff1e0e10181919f', 'f0f0f0f0fdc81133']"
490440525,"['fff3e180018181ff', 'ffffe5858b83e3ff', 'ffff00003f00ffff']"
450437697,"['fff7e1070b818fff', 'fff3e180018181ff', 'ffff00003f00ffff']"
511163144,"['ffffe1c181a101df', 'ff0000ffff0000ff', 'fff3f181818181ff', 'fff3e181818101ff']"
485983525,"['ffffe19383e381ff', 'ffff00003f00ffff']"
490289632,"['fff3e180018181ff', 'ffff00003f00ffff', 'fff3c181838381ff']"
531543514,"['fff3e180018181ff', '20200000ffffffff', 'fff3c001818181ff', 'ffff00003f00ffff', 'fff3c181818181ff']"
509451109,"['00ffff00c3410f3f', 'ffffe180018181ff']"
484717697,"['ffe1e101818181ff', 'ffe1c001818181ff', 'fff1e181018181ff', 'ffff00003f00ffff']"
529396105,"['ffe7c381c3c3c3c3', 'ffe7c381c3c3c3c3', 'ffff00003f00ffff']"
490385243,"['ffffe5858b8383ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
490385241,"['ffffe5858b83c3ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
529135817,"['ffff00003f00ffff', 'ffe7c3c1c3e7c3e7']"
529135816,"['ffffc3c3c7e7c7e7', 'ffff00003f00ffff']"
485842552,"['ffc381c3c3c3c3cb', 'ffc38181c3c3c3f7', 'ffc38181c3c3c3c3', 'ffff00003f00ffff']"
509415714,"['ffc38181c3c3c3c3', '00ffff00c3410f3f', 'ffc38181c3c3c3c3', 'ffffc3c3fffbebff', '1b1f1f17e0e0e0e0']"
529135813,"['ffe7c381c3e3c3c3', 'ffff00003f00ffff']"
449296361,"['ffe18001818183ff', 'ffff00003f00ffff']"
490467887,"['fff3e18c018181ff', 'ffff00003f00ffff', 'fffbe18001818183']"
529135810,"['ffe7c381c3e3c3c3', 'ffff00003f00ffff']"
490307442,"['fff3e18c018181ff', 'ffffe1819383e3ff', 'ffff00003f00ffff']"
490233216,"['f3e0f8d898800000', '1f0f0000c0f8fc18', 'fff3e180018181ff', 'ffff00003f00ffff', 'fffbe18183e381ff']"
490307440,"['ffffe193838fe3ff', 'fff3e18c018181ff', 'ffff00003f00ffff']"
511049874,"['ff0000ffff0000ff', 'ffe7c3c3c3c181c3', 'ffe7c3c3818181c3']"
487619425,"['ffe1e101018181ff', 'ffe3c101038383ff', 'ffe18101818183ff', 'ffff00003f00ffff']"
510919963,"['ff0000ffff0000ff', 'ffffe181810101df', 'fffff3d1919581ff']"
529307432,"['ffffc3c3c3c7c7ff', 'ffff00003f00ffff']"
490491452,"['fff3e180018181ff', 'ffe1e481838383ff', 'ffff00003f00ffff']"
529307430,"['ffffc3c3c3c7c3ef', 'ffff00003f00ffff']"
490491450,"['fff3e180018181ff', 'fffbe181838381ff', 'ffff00003f00ffff']"
510919968,"['fffff3c1818581ff', 'ff0000ffff0000ff', 'ffffe181810101ff']"
529371361,"['ffffc385e7c7c3c7', 'ffff00003f00ffff']"
490491454,"['fff3e581838383ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
571614010,"['ffc7c7c7c7c3c3ef', 'ffc3c7e7c7c3c3e7', 'ffe7c7c7c78183e7', 'ffc7c7e7c78183e7', 'ff2b0000fda901ff', 'ffe7c3c3e3c3c3e7', 'ffc7c3c3c7c3c3e7', 'ffffdf91e081ffff', 'ffc3c3e7c7c3c3e7']"
449269909,"['fff18001a18181ff', 'ffffe4848b83e3ff', 'ffff00003f00ffff']"
212404946,"['ffe7c3c3c3c3c3c3', 'efe7c3c3c383c3c3', 'ffe7c3c3c3c3c3c3', 'ffe7c3c3c3c3c7ff', 'efe7c383838383c3']"
251667738,"['c0e0c2e7f7978260', 'ff18081818181bff', '000018fcfece3e3c', 'ffff00001200ffff', 'ff3f00080c0408ff']"
449269906,"['ffffe4849b83e3ff', 'fff18001a18181ff', 'ffff00003f00ffff']"
525844864,['ffff01000000ffff']
449269904,"['ffffe4848b83e3ff', 'fff18001a18181ff', 'ffff00003f00ffff']"
236981966,"['e7c3c3e3e3fbfbff', 'e7838191a1ffffff', 'f7839181fdf9cbff', 'f7ffa7818183c7ff', 'e7c787938183c7ff', 'c7878101e597c7ff', 'ef8b91818193f7ff', '2414fd243fe7e7e7']"
510891760,"['ff0000ffff0000ff', 'ffe7c3c3818181c3']"
510891763,"['fff3e18101a181ff', '00ffff00c3410f3f', 'fffffff3939f9fff']"
510891764,"['00ffff00c3410f3f', 'fff3e181018181ff', 'fffffff3939fffff']"
510891765,"['00ffff00c3410f3f', 'fffffff3939fffff', 'fff3e181018181ff']"
529389465,"['ffc38181c3c3c3c7', 'ffdb8183cbc3c3c7', 'ffff00003f00ffff']"
529371353,"['ffff00003f00ffff', 'ffefffc3c3c3ffef']"
485613873,"['ffc38383c3c3c3c7', 'ffc381c3c3c3c3ff', 'ffff00003f00ffff']"
510891769,"['ffffe181818101f7', 'ff0000ffff0000ff', 'fffff381810101df', 'ffffe181810101ff']"
584914857,"['fffbf381210081ff', 'ffff00030700ffff', 'fff3f383818181ff']"
485613870,"['ffc38fc3c3ffc3c3', 'ff838383c3c3c3ff', 'ffc38181c3c3c3c3', 'ffff00003f00ffff']"
485613877,"['ffc381c3c3c3c3ff', 'ffc38393c3c3c3c7', 'ffff00003f00ffff']"
485613876,"['ffc38191c3c3c3c3', 'ffc383c3c7c3c3ff', 'ffffe7c3c3c7ffff', 'ffff00003f00ffff']"
485613874,"['ffc381c3c3c3c3ff', 'ffc38393c3c3c3c7', 'ffff00003f00ffff']"
277768250,"['ffff9282c682fbff', 'ffffe783c3e7e7ff', 'ffb7a583e1e180fc', 'feffd7d1f0c0c080', 'fffffb9b9999013f']"
529428834,"['ffffc000038fe3ff', 'fff3e18001818183', 'ffff00003f00ffff']"
244408513,"['3f3f3f1ff9ffffff', '89000d0f0fffffff', 'f39f1f1f1f3fffff']"
529428836,"['ffffc000038fe3ff', 'fff3e18001818183', 'ffff00003f00ffff']"
214162394,"['ff0a1e3e038301ff', 'ff0000fc81910cff', 'ff400066623000ff', 'ff7d8080a090fcff', 'ff0200000000ffff', 'dfaf0783c5f531ff', 'afc5c74f4e070300', '9bcfef2703030100']"
529413409,"['fff3e180018181ff', 'ffff00003f00ffff']"
232826542,"['ff97cfc70000fdff', 'ffffcb838101c3ff', 'ffcfff810101ffff', 'dbcfff010001ffff']"
510919909,"['ff0000ffff0000ff', 'fffbf3d1818581ff', 'fffff181810101df']"
529413403,"['fff3e180018181ff', 'ffff00003f00ffff']"
490325025,"['ffe7c383c3c3c3c3', 'ffe3c181c3c3c3c3', 'ffff00003f00ffff']"
450447827,"['ffc38181c3c3c3c7', 'ffdb8183c3c3c3ef', 'ffc78181c3c3c3c3', 'ffff00003f00ffff']"
584914922,"['fffbf381800081ff', 'fff3f393818181ff', 'ffff00030700ffff']"
529413407,"['fff3e180018181ff', 'ffff00003f00ffff']"
529413406,"['fff3e180018181ff', 'ffff00003f00ffff']"
423522853,"['ff0000ffff0000ff', 'fffff181810000bf']"
251686080,"['18181818cf878f0f', 'f7b383031f0f07ff', 'fff381042181818b', 'ffff9f00010bffff', 'ffff9f00010bffff']"
416132488,"['ffffffe18f8f8fff', '00ffff00c3410f3f', 'fffbe181018181ff']"
416132483,"['ffff00ffff00ffff', 'ffffffe19f9f8fff', 'fffbe181018181ff']"
416132481,"['ffff00ffff00ffff', 'ffffe181018181ff', 'ffffffc18f8f8fff']"
416132486,"['ffff00ffff00ffff', 'ffffffe18f8fefff', 'ffffe181018181ff']"
484725444,"['fffbe5018b8383ff', 'ffe3c181818183ff', 'fff3e101018181ff', 'ffff00003f00ffff']"
416132484,"['ffff00ffff00ffff', 'ffffffc19f9f8fff', 'fff3e181018181ff']"
416132485,"['ffff00ffff00ffff', 'fff3e181018181ff', 'ffffffe19f9fefff']"
487640754,"['fff7e185938383ff', 'ffe3c101818183ff', 'ffff00003f00ffff']"
510891826,"['00ffff00c3410f3f', 'fff3e180018181ff', 'ffffe7e79f8f8fff']"
487640756,"['ffe3c101818183ff', 'fff7e185938383ff', 'ffff00003f00ffff']"
529042477,"['ffffc000078be3ff', 'fff3e180018181c3', 'ffff00003f00ffff']"
509451285,"['ff0000ffff0000ff', 'fff3f3c1818181ff', 'fffff1818121019f']"
509303970,"['ff0000ffff0000ff', 'ffefc3c3818181c3', 'ffe7c3c3c3c181c3']"
509451289,"['ff0000ffff0000ff', 'fff3f1c1818181ff', 'fffff1c18181019f']"
584915025,"['fff3f381818181ff', 'ffff00030700ffff', 'fffbf381800081ff']"
509451364,"['ff0000ffff0000ff', 'fffff1c1818001ff', 'ffffe181812000ff']"
529295303,"['ffefc381c3e7c3c3', 'ffff00003f00ffff']"
490475033,"['fff3e184018181ff', 'fff3e181838381ff', 'ffff00003f00ffff']"
509451360,"['ff0000ffff0000ff', 'ffffe181810000ff', 'fffff1c1818101df']"
490340026,"['ffffe5859b83e3ff', 'fff3e180218181ff', 'ffff00003f00ffff']"
490340029,"['ffffe5859383e3ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
490346336,"['fff3e180018181ff', 'e0b898d47e9cc840', 'ffffe1818f83c3ff', 'ffff00003f00ffff']"
584915022,"['fff3f381818181ff', 'ffff00030700ffff', 'fffbf381808081ff']"
490369299,"['fff3e180018181ff', 'ffffe381939fe3ff', 'ffff00003f00ffff']"
490255849,"['ffc38181c3c3c3c3', 'ffc381c3c3c3c3cb', 'ffc38183c3c3c3c3', 'ffff00003f00ffff']"
571252386,"['fef131ddffccccfc', 'ffff8080e1210fff', 'ff870101c0e1ffff', 'ffc381818181c3ff']"
490502033,"['fffff1c081c3d3ff', 'ffff00003f00ffff']"
490369293,"['fff3e180018181ff', 'ffffe381939fe3ff', 'ffff00003f00ffff']"
490369291,"['ffffe781938fe3ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
490369290,"['ffffe7e1938fe3ff', 'fff3e180218181ff', 'ffff00003f00ffff']"
487611749,"['fff7e303838383ff', 'ffe1e101838383ff', 'ffe18101818183ff', 'ffff00003f00ffff']"
229022757,"['e383a0f26fc1cd9b', 'f70380d30fbfca6b', '77730397ddd0e9bd', 'f74420b059bfc9c7', 'f7e10091eb9d13db', 'f0f0f2d79f90d1f9']"
509303979,"['ff0000ffff0000ff', 'ffe7c3c3c3c181c3', 'ffefc3c3818181c3']"
571667887,"['e4e2e7efefefc7c7', 'fcfcdfc1c3c383ff', 'ffe7c7c3e7e7e7c7', 'e7e7e7e7e7e7e7c7', 'e7e7ffcfc3e3e3e3', 'cecee7e7e7cfe3c7', 'f7c7c7e7e7e7e7c7', 'b981a1bbef93d1b9', 'e4e4e7e7e7ffe747']"
511096963,"['f090f0f0f1f0f0f1', 'ff0000ffff0000ff', 'ffe7c3c3c3c1c1c3', 'ffe7c3c3818181c3', 'ffe7c3c3c18181e7']"
207165682,"['ffff00001200ffff', 'fff3e181838383ff', '9f1f3af0f8d91819', 'fffbe5858b838fff', 'fff3e181838383ff']"
433941183,"['ffff00ffff00ffff', 'fff3e181818383ff', 'fff3e181818181ff']"
423522821,"['ff0000ffff0000ff', 'ffffe181010000ff']"
423522820,"['fffff3c1918981ff', 'ff0000ffff0000ff', 'ffffe181812101ff']"
485631176,"['fff3e181018181ff', 'fff3e181838181ff', 'ffff00003f00ffff']"
423522824,"['ff0000ffff0000ff', 'fffff181010000ff']"
529356849,"['ffff00003f00ffff', 'fff3e180018181ff']"
207165572,"['ffff00001200ffff', '3c7ce624243c3c3c', '3c7ce7243c3c3c3c', '3c7ce7243c3c3c3c', '3c7ce7243c3c3c3c']"
529356841,"['fff3e180018181ff', 'ffff00003f00ffff']"
486400841,"['ffc3c1c3c3c3c3ff', 'ffff00003f00ffff', 'ffc38183c3c3c3c7']"
525844710,['00ffe8aaaaabf3ff']
525844717,"['fff79494949494ff', 'ff8181818181ffff']"
224752240,"['fff3e180018181ff', 'fff3e180018181ff', 'ffff00001200ffff', 'fff3e180018181ff', 'fff3e581838383ff', 'ffe1e48183c383ff', 'fff3e180018181ff', 'fff3e581838383ff']"
525844714,['00fdc1c1d1c1c1ff']
219059570,"['f1c101830381c3c7', 'e779f878000081cb', 'f000147f3dbdffff', 'c0171f9fc8171f9f', '0c71f1f90871f1f9', '1f2b61a1e1e1f1f0', 'ceffc78383c7c7c3', '951480e1e1e1f3ef', 'c0171f9fc0171f9f']"
485970564,"['ffc38181c3c3c3c7', 'ffc38181c3c3c3c3', 'ffc78381c3c3c3c3', 'ffff00003f00ffff']"
490474988,"['fff3e181838381ff', 'fff3e184018181ff', 'ffff00003f00ffff']"
294447136,"['fbf1c18400000007', 'fffffb91916000ff', 'ffff00001200ffff', 'fbf1c18400000007', 'fffffb91916400ff', '0780f01cfcf2f0f0']"
485614357,"['ffc38181c3c3c3c3', 'ffffc7c3c3c7ffff', 'ffc383c3c3c3c3ff', 'ffff00003f00ffff']"
509451216,"['fff3e181018181ff', '00ffff00c3410f3f', 'ffffe7879f8fefff']"
232814357,"['7f3f1ff3c1c0c0c0', '0f0f0ff0c0c0c0c0', 'cf0f0fffcfc0c0c0', '0f4f4ff8c6c2c2c0', '0f0f0ff9c0c0c0c0', 'cf0f0fffcbc0c0c0', '0f8fcdf0c4cccec0', '0f8f0ff8c8c4c0c0']"
244293597,"['b521a52521bd253d', 'b0d099ffffff01ff', 'ffcf832d25908dff']"
510920010,"['ff0000ffff0000ff', 'fffbe381818181ff', 'ffffe1c18101019f']"
450352001,"['ffe1c081818181ff', 'fff3e0818181819f', 'fff1c001818181ff', 'ffff00003f00ffff']"
450352002,"['fff1c001818181ff', 'fff3e0810181819f', 'ffe1c081818181ff', 'ffff00003f00ffff']"
450352003,"['fff1c001818181ff', 'fff1e08183a181ff', 'fff3e0818181819f', 'ffff00003f00ffff']"
450352005,"['fff3e0818181819f', 'fff1c001818181ff', 'fff1e08183e181ff', 'ffff00003f00ffff']"
450352007,"['fff1c001818181ff', 'fff3e0818181819f', 'ffe1c081818181ff', 'ffff00003f00ffff']"
490293134,"['ffc78381c3c3c3c3', 'ffc3c181d3c3c3c3', 'ffff00003f00ffff']"
490486989,"['ffc38181c3c3c3ff', 'ff010121010301ff', 'ffc38181c3c3c3ff', 'ffff00003f00ffff']"
484560428,"['fb911003df0f1f1f', 'ffe38101038383ff', 'fff3e181018181ff', 'fff3e181818181ff', 'ffff00003f00ffff']"
212322211,"['000000ffdfdbffff', 'c1c18f8f9f3f3e00', 'ffffff01000181a7', '8181818999918181', 'feffff88888183e3', 'b6dedc5c0c000000']"
490333355,"['ffffcfc3c3e3ffff', '81999381e3939981', 'fbfbfb8383918781', 'ffc38191c7c7c3c7', 'ffff00003f00ffff']"
229148738,"['f03030f0bf6af3ff', 'd092c7930b62bdb9', 'f7c0f0d189d38dc5', 'f4909083ab1137ff', 'f3722001cd2bf9fd', 'f7f3c094b939b387', 'd4c000b18987e7ff', 'f7c101013bc391ff', 'f786d6d6cf3f84be']"
208920243,"['ff910010198181ff', 'efc3d3f9a9d393f7', '3ebd38c0023c3c39', '80f9f1fb73333381', '99f01199b1f031d9']"
529342706,"['fff3c181838381ff', 'ffff00003f00ffff']"
510891743,"['ff0000ffff0000ff', 'ffe7c3c3838181c3']"
207495997,"['ffc381818181ffff', '04063e0f0e07673f', '00008c9f8f8b8f88', 'ff030707030307ff', '1c1c3c3c3c180000', 'ffff08106000ffff', 'f1f1f1f1e1818181']"
529342709,"['fff3c181838381ff', 'ffff00003f00ffff']"
529356830,"['fff3e180018181ff', 'ffff00003f00ffff']"
242968709,"['206000c3ffc5ffff', 'c3087e00c0ffffff', '8b083e00e1ffffff']"
529356833,"['fff3e180018181ff', 'ffff00003f00ffff']"
490224637,"['ffffc3a7e7ffe7ef', 'ffe3c181c3c3c3c3', 'ffff00003f00ffff']"
490407793,"['fff3e180218181ff', 'ffff00003f00ffff', 'ffffe391838fe3ff']"
490407790,"['ffffe381838fe3ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
485944052,"['fff3e180218181ff', 'ffffe5858b83e3ff', 'ffff00003f00ffff']"
266391747,"['2c2c6c2070f8ffff', '48481830f0d1ffff', '307878e0c1f0f1fe', 'ffffff800010ffff', '2c2c0c3870e0ffff']"
242912175,"['0100deffffffffff', '270091fdffffffff']"
207165527,"['ffff00001200ffff', 'fff3e180818181ff', 'cf0f1f8fcf0e0010', 'fff3e180818181c3', 'fff3c0000783c1ff']"
490502054,"['fffff1c081c3d3ff', 'ffff00003f00ffff']"
450411056,"['ffc38181c3c3c3c7', 'ffc38181c3c3c3c7', 'ffff00003f00ffff', 'ffc78181c3c3c3c3']"
531538837,"['fff3e180018181ff', 'fffbe181818181ff', 'ffff00003f00ffff']"
490502050,"['fffff1c081c3d3ff', 'ffff00003f00ffff']"
571628755,"['fff7f3c783c3c7ff', 'fffffe04840001ff', 'fffff3c1c3c3e7ff', '7fe7e7e7c383e3ff', 'ffffe7c38181e7ff', '1fe7e3e7c383e7ff', 'ffffe7c781c1ffff', 'ffffdf91e081ffff', 'ffefc7c1e1c1e3ff']"
490502053,"['fffff1c081c3d3ff', 'ffff00003f00ffff']"
509279812,"['ff0000ffff0000ff', 'fffff1c1818181df', 'ffffe181818181ff', 'fff3f3c1818181ff']"
484742517,"['ffc381c3c3c3c3ff', 'ffc38181c3c3c3ff', 'ffc381c3c3c3c3ff', 'ffff00003f00ffff']"
485970578,"['ffc38181c3c3c3c3', 'ffc38181c3c3c3c7', 'ffc78383c3c3c3c3', 'ffff00003f00ffff']"
525844827,"['ffff8981818fffff', 'ffff8b81818fffff', 'ffff8b81818fffff', 'ffff00000005ffff', 'ffff8b81818bffff']"
490457016,"['ffff00003f00ffff', 'fff3e180018181ff']"
525844821,"['ffff81819181ffff', 'ffff81819181ffff', 'fffb81819181ffff', 'ffdf83819181ffff', 'ff808081c1f1ffff', 'fffb81819183ffff', 'ffff81819181ffff', 'ffff81819181ffff']"
490457013,"['fff3e180018181ff', 'ffff00003f00ffff']"
490389919,"['fff3e18c018181ff', 'fffff381939febff', 'ffff00003f00ffff']"
509304108,"['ff0000ffff0000ff', 'fffff181810101df']"
570429304,"['0000c6fffff08080', 'f0e0fce0c0e08000', 'ffffffc3c1ff0100']"
584928711,"['fffbf381818081ff', 'fff3f381818181ff', 'ffff00030700ffff']"
584928710,"['fff3f381818181ff', 'fffbf381818081ff', 'ffff00030700ffff']"
584928713,"['fffbf381818081ff', 'fff3f391818181ff', 'ffff00030700ffff']"
242973003,"['ff81047e9cc1e3ff', 'ff811d7ebe81e3ff', 'ffffc301e4ffffff']"
511030782,"['ff0000ffff0000ff', 'fffff181810101df']"
490283447,"['fff3e180018181ff', 'ffff1f03030000ff', 'ffffe181e3c383ff', 'ffff00003f00ffff']"
566862304,"['cf87838181c3c7ff', 'ffff0707070f0fff', 'ffe7ff80f0f0f1ff', 'ffffe0e0e0e0ffff']"
490394727,"['fff3e180218181ff', 'ffff00003f00ffff', 'ffffe5859383e3ff']"
584566182,"['fff3e181018181ff', '00ffff00c3410f3f', 'bf3101f3c7070f0f', 'ffffe1c1818181ff']"
490385233,"['fff3e180018181ff', 'ffffe5858b83c3ff', 'ffff00003f00ffff']"
529042469,"['ffffc000078be3ff', 'fff3e18001818183', 'ffff00003f00ffff']"
450452838,"['ffffe1819383e3ff', 'fff3e180018181ff', 'ffff00003f00ffff']"
511030881,"['ff0000ffff0000ff', 'fffff1818121019f']"
510919933,"['ff0000ffff0000ff', 'fffff181810101df', 'fffff3c1818181ff']"
450437712,"['fff3e10303818fff', 'fff3e180018181ff', 'ffff00003f00ffff']"
511030882,"['ff0000ffff0000ff', 'fffff181812101df']"
232848611,['ffcfffc38100c1ff']
450437716,"['fff7e1070b818fff', 'fff3e180018181ff', 'ffff00003f00ffff']"
511049846,"['ffe7c3c3c3c181c3', 'ff0000ffff0000ff', 'ffe7c3c3818181c3']"
531585512,"['ffe3c101818183ff', 'ffffe3939f83a3ff', 'ffff00003f00ffff']"
450382571,"['ffc78381c3c3c3c3', 'ffc38181c3c3c3e7', 'ffc38181c3c3c3c7', 'ffff00003f00ffff']"
247337647,"['3c74e700247c6c00', 'ef8783838180899f', '81f1f1f1f1f1f1f9', '002c2404267e7e24', 'ffff00000000ffff', 'ff000000000000ff']"
260196305,"['ff8181818181ffff', 'd49494949494f7ff']"
510891610,"['fffbf3c1818181ff', 'ff0000ffff0000ff', 'fffff1c18121019b']"
510891611,"['ffffe3818121019f', 'ff0000ffff0000ff', 'fffff3c1818181ff']"
509451412,"['00ffff00c3410f3f', 'ffffe181018181df', 'fffffff3918b8fff']"
509451413,"['00ffff00c3410f3f', 'fffbe180018181ff', 'fffffff39193ffff']"
509451414,"['ff0000ffff0000ff', 'fffff1c18121019f', 'fffff3c1818181ff']"
525844759,"['ff878181010181ff', 'ffff8181810100ff']"
510891616,"['ff0000ffff0000ff', 'ffe7c3c3818181c3', 'ffe7c3c3c3c3c1c3', 'ffe7c3c3818181c3']"
