username,item_shopid,item_itemid,item_name,item_description,parent_sku,item_images,item_price,item_stock,item_brand,item_shipping,item_cat,weight
king.tw,19701394,294440058,（現貨）TWICE 衣服 子瑜 林娜璉 MOMO 同款 衛衣 男女款 應援外套 連帽衛衣,"本產品為韓國明星周邊產品，如果產品寫明有現貨，出貨時間為3-5天，如果產品為預購，需要等待7-15天。請注意標題提示。
買家須知：
1：本款衛衣有黑色和白色，下單時請選擇成員并備註需要的顏色和尺碼（尺碼表請看產品主圖或者諮詢本人）
2：下單後請一定前往取貨，違者觸法拉黑并報警提告處理。
3：本人是kpop的粉絲，本公司專業從事kpop明星周邊產品代購和生產，在韓國有專業人員進行採購，價格實惠，歡迎廣大粉絲朋友前來交流和選購。
4：如果你是批發商，本店根據您的採購量給予10%-30%的優惠，具體請聯繫本人詳談。
5：本店部分產品支持訂制，具體請聯繫本人詳談。",TWICE TW 衛衣,"c561a9855caf1ad120ea70f969ba9645,1208d6eec166ef8c670380fd0a21b3bc,baec93cb273015e8acc6232431c0525a,0debc98f07fce2d04fc68c26f36ac6da,795c2e291c01775ed0c4f278f4ef1609,b4228c0f58598d011e38d0c9e6d36d0f",468.0,87,None,7,"[{""catid"": [75, 1591, 8129]}]",0.6
king.tw,19701394,219059570,（現貨）BTS 防彈少年團周邊 時尚手提包 學生書包 雙肩包 男女潮包 手提背包兩用 SBA0782,"本產品為韓國明星周邊產品，如果產品寫明有現貨，出貨時間為3-5天，如果產品為預購，需要等待7-15天。請注意標題提示。
買家須知：
1：這款背包有藍色和粉色 兩種顏色。
2：下單後請一定前往取貨，違者觸法拉黑并報警提告處理。
3：本人是kpop的粉絲，本公司專業從事kpop明星周邊產品代購和生產，在韓國   有專業人員進行採購，價格實惠，歡迎廣大粉絲朋友前來交流和選購。
4：如果你是批發商，本店根據您的採購量給予10%-30%的優惠，具體請聯繫本人 詳談。
#BTS #防彈少年團 #BTS周邊 #bts同款 #防彈少年團同款 #BTS背包 ##BTS書包 #BTS包 #防彈少年團書包 #防彈少年團背包 #防彈少年團包包 #田柾國 #金泰亨V #朴智旻JIMIN #閔玧其SUGA",BTS時尚手提包,"4f5c482a0165f9f7e1418d390d5698d6,67e73b35961035ae99dce5b2aa5dd617,c4c5a25de0219c548e781f1d3f93501a,393774ba93b074bafa10f6bc2b220b42,14f115879b52e604858a882909955592,b794f658c0004ea4986b344613cbaf4b,83f240fcdf32804c7e45c252c2223a9d,c3e65cce4cdf171769466bd78a88f35a,2452185a16b3a54814630f33ceddd9a9",468.0,1400,,7,"[{""catid"": [75, 1591, 8129]}]",0.4
king.tw,19701394,259132011,EXO 牛仔外套 伯賢 燦烈 世勛 藝興 鐘仁 俊勉 鐘大 珉碩 周邊同款 男款 女款 應援外套 （現貨）,"本產品為韓國明星周邊產品，如果產品寫明有現貨，出貨時間為3-5天，如果產品為預購，需要等待7-15天。請注意標題提示。
買家須知：
1：這件外套是均碼，適合身高150cm-170cm 。
2：下單後請一定前往取貨，違者觸法拉黑并報警提告處理。
3：本人是kpop的粉絲，本公司專業從事kpop明星周邊產品代購和生產，在韓國有專業人員進行採購，價格實惠，歡迎廣大粉絲朋友前來交流和選購。
4：如果你是批發商，本店根據您的採購量給予10%-30%的優惠，具體請聯繫本人詳談。
5：本店部分產品支持訂制，具體請聯繫本人詳談。
#EXO #EXO外套 #EXO夾克 #EXO牛仔外套 #EXO衣服 #EXO應援服 #EXO周邊 #EXO同款 #邊伯賢 #朴燦烈 #吳世勛 #張藝興 #金珉碩 #金鐘大 #金俊勉 #金鐘仁 #EXOdus #EXO演唱會",EXO-牛仔外套,"b2beb031a836dde9fb36d1ea059fe2fd,9abc5f9822660d36af9f2400e44fbd54,5683eacbd3688a5df867fb9cca8bbccb,8553aa311485a5cd11bef8ab8c569a29,f90ae75f16ed32e6877409e98d155c5a,40bab8cf5008612e047342f8f9022808,965118b4ed66a061a051980ac22822c6",468.0,85,None,7,"[{""catid"": [62, 1487, 7687]}]",0.6
king.tw,19701394,294447136,（現貨）TWICE 外套 首爾TWICELAND演唱會 周邊應援同款 衛衣 男女款春秋款 應援衣服,"本產品為韓國明星周邊產品，如果產品寫明有現貨，出貨時間為3-5天，如果產品為預購，需要等待7-15天。請注意標題提示。
買家須知：
1：本款衛衣有黑色和白色，下單時請選擇成員并備註需要的顏色和尺碼（尺碼表請看產品主圖或者諮詢本人）
2：下單後請一定前往取貨，違者觸法拉黑并報警提告處理。
3：本人是kpop的粉絲，本公司專業從事kpop明星周邊產品代購和生產，在韓國有專業人員進行採購，價格實惠，歡迎廣大粉絲朋友前來交流和選購。
4：如果你是批發商，本店根據您的採購量給予10%-30%的優惠，具體請聯繫本人詳談。
5：本店部分產品支持訂制，具體請聯繫本人詳談。",TWICELAND款衛衣,"fad22643c85e6a5fdedd77332ba0fe4a,be372e2b3eee30f7b406691263700aa8,bcdf2c6a8fd9d2119e2294a931652eb5,86ce8022b71112e431cec7c4cdb6ed50,5e37a3b2480c8dec6b57b5989a2bbad9,b4228c0f58598d011e38d0c9e6d36d0f",468.0,88,None,7,"[{""catid"": [62, 1487, 11949]}]",0.0
king.tw,19701394,268325084,bigbang 世界巡演 MADE 權志龍 GD 太阳 同款 棒球服 ONE OF A KIND 男女應援外套 (現貨),"本產品為韓國明星周邊產品，如果產品寫明有現貨，出貨時間為3-5天，如果產品為預購，需要等待7-15天。請注意標題提示。
買家須知：
1：有兩個款，顏色黑色，下單時請選擇成員并備註需要的尺碼（尺碼表請看產品主圖或者諮詢本人）
2：下單後請一定前往取貨，違者觸法拉黑并報警提告處理。
3：本人是kpop的粉絲，本公司專業從事kpop明星周邊產品代購和生產，在韓國有專業人員進行採購，價格實惠，歡迎廣大粉絲朋友前來交流和選購。
4：如果你是批發商，本店根據您的採購量給予10%-30%的優惠，具體請聯繫本人詳談。
5：本店部分產品支持訂制，具體請聯繫本人詳談。",bigbang棒球服,"3b233e4ecdc75ec8a5a632c61bf838dc,5b3e1d72eccc785a01888657998cec7e,29ffa65daba9db50c541ab7c779db089,9b154b7c1d778d92498155e0229d3859,b4228c0f58598d011e38d0c9e6d36d0f",468.0,99,None,7,"[{""catid"": [62, 1487, 5920]}]",0.0
king.tw,19701394,294451807,（現貨）TWICE 黑色 連帽衛衣 MOMO 周子瑜 Sana Mina 同款外套 男女款應援衣服,"本產品為韓國明星周邊產品，如果產品寫明有現貨，出貨時間為3-5天，如果產品為預購，需要等待7-15天。請注意標題提示。
買家須知：
1：本款衛衣只有黑色，下單時請選擇成員并備註需要的尺碼（尺碼表請看產品主圖或者諮詢本人）
2：下單後請一定前往取貨，違者觸法拉黑并報警提告處理。
3：本人是kpop的粉絲，本公司專業從事kpop明星周邊產品代購和生產，在韓國有專業人員進行採購，價格實惠，歡迎廣大粉絲朋友前來交流和選購。
4：如果你是批發商，本店根據您的採購量給予10%-30%的優惠，具體請聯繫本人詳談。
5：本店部分產品支持訂制，具體請聯繫本人詳談。",TWICE 小TW 衛衣,"06e9171f03768fcc960db442181e3a46,25ecfdbb067484321d2063f55a1d41e0,76d499f6d69bcd317602916559ccd11e,2adc31b6bd2b799ac9958ad82e35ff60,6ea9b84909fe892433b17cae6286c4d3,b4228c0f58598d011e38d0c9e6d36d0f",468.0,77,None,7,"[{""catid"": [75, 1591, 8129]}]",0.6
king.tw,19701394,584914868,（現貨PT604）TWICE 演唱會 周子瑜 TZUYU 專輯周邊同款 七分袖 連帽衛衣 韓版男女應援外套,"買家須知：
1:本賣場所有產品都是自己公司生產，全部都是現貨，出貨時間3天左右，歡迎親故們選購。
2:本賣場所有產品支持7-11超商貨到付款。
3:下單後請一定前往取貨，違者觸法拉黑并報警提告處理，因為我們是大陸賣家,如果到付的包裹買家不取件，包裹會退回蝦皮倉庫銷毀,會給賣家造成巨大損失。
4:本公司專業從事kpop明星周邊產品生產和銷售，歡迎廣大粉絲朋友前來交流和選購
5:如果你是批發商，本店根據您的採購量給予10%-50%的優惠，具體請聯繫本人詳談。
6:本店部分產品支持訂制，具體請聯繫本人詳談。
本賣場熱烈歡迎您的光顧。
#Twice #Twice同款 #Twice周邊 #Twice衣服 #Twice外套 #TWICELAND #Twice演唱會同款 #Twice衛衣 #周子瑜 #平井桃 #紗夏 #娜璉 #彩瑛 #多賢 #智孝 #井南 #Momo #Sana",Hoodies-TWICE,"1ad3d32bd74a8a7d3fc9cfc2b96d70e8,c5ff9c5d0b3abb659f861b143fae5a7b,ce891e04e2b51d8a2d7b5315b272a7c0",437.0,600,0,7,"[{""catid"": [62, 1487, 11949]}]",0.6
king.tw,19701394,509451344,（現貨PT435）GOT7 王嘉爾 Jackson 見面會周邊應援同款拉鏈衛衣 韓版外套 男女百搭衣服,"買家須知：
1:本賣場所有產品都是自己公司生產，全部都是現貨，出貨時間3天左右，歡迎親故們選購。
2:本賣場所有產品支持7-11超商貨到付款。
3:下單後請一定前往取貨，違者觸法拉黑并報警提告處理，因為我們是大陸賣家,如果到付的包裹買家不取件，包裹會退回蝦皮倉庫銷毀,會給賣家造成巨大損失。
4:本公司專業從事kpop明星周邊產品生產和銷售，歡迎廣大粉絲朋友前來交流和選購
5:如果你是批發商，本店根據您的採購量給予10%-50%的優惠，具體請聯繫本人詳談。
6:本店部分產品支持訂制，具體請聯繫本人詳談。
本賣場熱烈歡迎您的光顧。
#GOT7 #GOT7同款 #GOT7周邊 #GOT7衣服 #GOT7外套 #GOT7衛衣 #GOT7演唱會同款 #GOT7同款衣服 #GOT7专辑周边 #王嘉爾 #段宜恩 #林在范 #金有謙 #崔榮宰 #樸珍榮 #BamBam #Jackson #YoungJae",Zipper-hoodie-GOT7,"c01b792e935f6855d6bb3f5512502534,d0f4e9610784528c4ec209d35634d48b,20dc5b5f7c74f6929a9e42d36244c63c",437.0,1000,0,10,"[{""catid"": [62, 1487, 11949]}]",0.6
king.tw,19701394,511096993,（現貨PT462）Triple H組合專輯周邊連帽衛衣 金泫雅 李會澤 金曉鐘同款外套 嘻哈男女衣服,"買家須知：
1：本賣場所有產品都是自己公司生產，全部都是現貨，出貨時間3天左右，歡迎親故們選購。
2：本賣場所有產品支持7-11超商貨到付款。
3：下單後請一定前往取貨，違者觸法拉黑并報警提告處理，因為我們是大陸賣家，如果到付的包裹買家不取件，包裹會退回蝦皮倉庫銷毀，會給賣家造成巨大損失。
4：本公司專業從事kpop明星周邊產品生產和銷售，歡迎廣大粉絲朋友前來交流和選購。
5：如果你是批發商，本店根據您的採購量給予10%-50%的優惠，具體請聯繫本人詳談。
6：本店部分產品支持訂制，具體請聯繫本人詳談。
#TripleH #TripleH韓國 #TripleH衣服 #TripleH衛衣 #TripleH外套 #TripleH上衣 #TripleH同款 #TripleH周邊 #TripleH專輯 #金泫雅 #李會澤 #金孝鐘 #HyunA #HUI #E'Dawn",Hoodies-Triple.H,"5def6fdb28b715e2813b26dcc23ad231,b736449f64e3461077f34dbbc3f8d345,fd8d041a2275b55ce9dba4bcfdf8b7ea,cdc5b38036490003dfba48bfba26f5eb,20dc5b5f7c74f6929a9e42d36244c63c",437.0,1500,0,7,"[{""catid"": [62, 1487, 11949]}]",0.6
king.tw,19701394,584914871,（現貨PT604）TWICE 專輯演唱會周邊同款 團體款 七分袖 連帽衛衣 韓版男女嘻哈寬鬆外套,"買家須知：
1:本賣場所有產品都是自己公司生產，全部都是現貨，出貨時間3天左右，歡迎親故們選購。
2:本賣場所有產品支持7-11超商貨到付款。
3:下單後請一定前往取貨，違者觸法拉黑并報警提告處理，因為我們是大陸賣家,如果到付的包裹買家不取件，包裹會退回蝦皮倉庫銷毀,會給賣家造成巨大損失。
4:本公司專業從事kpop明星周邊產品生產和銷售，歡迎廣大粉絲朋友前來交流和選購
5:如果你是批發商，本店根據您的採購量給予10%-50%的優惠，具體請聯繫本人詳談。15:本店部分產品支持訂制，具體請聯繫本人詳談。
本賣場熱烈歡迎您的光顧。
#Twice #Twice同款 #Twice周邊 #Twice衣服 #Twice外套 #TWICELAND #Twice演唱會同款 #Twice衛衣 #周子瑜 #平井桃 #紗夏 #娜璉 #彩瑛 #多賢 #智孝 #井南 #Momo #Sana",Hoodies-TWICE,"3ff3b7e770b4cdad218ddddb4ceb98d7,8af9bc48b060141b05417d3a615b36b3,ce891e04e2b51d8a2d7b5315b272a7c0",437.0,600,0,7,"[{""catid"": [62, 1487, 11949]}]",0.6
